epoch,cumulative_reward,success_rate,mean_loss
123,-28.15213148334783,0.5625,0.0002765158
124,-48.96040814356002,0.6875,0.00029877922
125,-33.37060696300233,0.5625,0.0002965186
126,-30.66692651150273,0.5625,0.00027825194
127,-31.57165965292304,0.5,0.0002769872
128,-28.395320727382266,0.75,0.00028944574
129,-32.91817521791222,0.5625,0.00026898467
130,-32.319977902182174,0.5,0.0002721545
131,-32.00864682796249,0.4375,0.00028467458
132,-32.794101711246846,0.5625,0.00027125742
133,-29.622622732046032,0.5625,0.00029429764
134,-32.76147757755658,0.4375,0.00034175735
135,-27.29126340461937,0.75,0.00028413231
136,-30.74420900322608,0.75,0.00031415094
137,-24.955372176054812,0.5625,0.00026834168
138,-24.092116103058206,0.625,0.00027088908
139,-24.435854721607555,0.75,0.00028933905
140,-30.57587371607327,0.375,0.00027804336
