epoch,cumulative_reward,success_rate,mean_loss
185,-72.0,1.0,0.06818436
186,-77.0,1.0,0.06551654
187,-72.0,1.0,0.06516619
188,-74.0,1.0,0.06773775
189,-72.0,1.0,0.063524164
190,-68.0,1.0,0.0639675
191,-79.0,1.0,0.0625039
192,-72.0,1.0,0.06690477
193,-76.0,1.0,0.06627801
194,-73.0,1.0,0.064205684
195,-74.0,1.0,0.06215439
196,-72.0,1.0,0.06313962
197,-71.0,1.0,0.060700566
198,-75.0,1.0,0.06544814
199,-74.0,1.0,0.062597945
200,-68.0,1.0,0.063211866
201,-75.0,1.0,0.062147122
202,-70.0,1.0,0.062101226
203,-72.0,1.0,0.06161589
204,-72.0,1.0,0.06177031
205,-74.0,1.0,0.06035785
206,-71.0,1.0,0.062159248
207,-71.0,1.0,0.062868774
208,-71.0,1.0,0.06549934
209,-77.0,1.0,0.069014326
210,-72.0,1.0,0.06655802
211,-68.0,1.0,0.06625776
212,-72.0,1.0,0.063072786
213,-77.0,1.0,0.069706425
214,-67.0,1.0,0.060734026
215,-76.0,1.0,0.06908717
216,-74.0,1.0,0.065529265
217,-65.0,1.0,0.06773791
218,-72.0,1.0,0.07233827
219,-77.0,1.0,0.065856814
220,-73.0,1.0,0.06987562
221,-72.0,1.0,0.07205411
222,-72.0,1.0,0.06559335
223,-74.0,1.0,0.06691013
224,-73.0,1.0,0.06008929
225,-77.0,1.0,0.063661635
226,-75.0,1.0,0.05714854
227,-70.0,1.0,0.068726525
228,-73.0,1.0,0.06411944
229,-73.0,1.0,0.06562157
230,-76.0,1.0,0.065581
231,-74.0,1.0,0.06062486
232,-74.0,1.0,0.06179889
233,-63.0,1.0,0.060865916
234,-73.0,1.0,0.06676217
235,-75.0,1.0,0.06452967
236,-70.0,1.0,0.056691814
237,-75.0,1.0,0.06053418
238,-75.0,1.0,0.058036506
239,-73.0,1.0,0.05881833
240,-72.0,1.0,0.06291066
241,-74.0,1.0,0.061389793
242,-74.0,1.0,0.053776335
243,-76.0,1.0,0.063446105
244,-75.0,1.0,0.060594834
245,-69.0,1.0,0.061693024
246,-76.0,1.0,0.0655459
247,-73.0,1.0,0.06319754
248,-70.0,1.0,0.06472412
249,-75.0,1.0,0.064842075
