epoch,cumulative_reward,success_rate,mean_loss
0,-108.0,0.0625,0.17699274
1,-112.0,0.0,0.16037796
2,-111.0,0.0625,0.13947251
3,-112.0,0.0,0.116459325
4,-111.0,0.0625,0.11806335
5,-112.0,0.0,0.11479008
6,-112.0,0.0,0.107790425
7,-112.0,0.0,0.107617475
8,-112.0,0.0,0.10588807
9,-112.0,0.0,0.0989258
10,-112.0,0.0,0.09648126
11,-112.0,0.0,0.087382495
12,-112.0,0.0,0.087683514
13,-112.0,0.0,0.08133438
14,-112.0,0.0,0.08433072
15,-112.0,0.0,0.07881504
16,-109.0,0.0625,0.07658407
17,-112.0,0.0,0.07683686
18,-112.0,0.0,0.07311181
19,-108.0,0.0625,0.07366139
20,-112.0,0.0,0.07343851
21,-112.0,0.0,0.07220342
22,-112.0,0.0,0.06659276
23,-112.0,0.0,0.06430347
24,-112.0,0.0,0.06279284
25,-112.0,0.0,0.058616024
26,-112.0,0.0,0.06204014
27,-111.0,0.0625,0.054159164
28,-112.0,0.0,0.061597563
29,-112.0,0.0,0.05883348
30,-112.0,0.0,0.055313118
31,-112.0,0.0,0.05795635
32,-112.0,0.0,0.052384805
33,-109.0,0.0625,0.050904036
34,-112.0,0.0,0.050609697
35,-112.0,0.0,0.04714919
36,-109.0,0.0625,0.043792285
37,-112.0,0.0,0.038645934
38,-109.0,0.0625,0.04506609
39,-112.0,0.0,0.044054307
40,-112.0,0.0,0.04101023
41,-105.0,0.125,0.040529154
42,-112.0,0.0,0.037651464
43,-112.0,0.0,0.038675107
44,-112.0,0.0,0.03703176
45,-112.0,0.0,0.034439277
46,-109.0,0.0625,0.036088377
47,-112.0,0.0,0.035720468
48,-112.0,0.0,0.033219922
49,-112.0,0.0,0.034025107
50,-112.0,0.0,0.032011352
51,-112.0,0.0,0.031204337
52,-109.0,0.0625,0.028997993
53,-108.0,0.0625,0.028611515
54,-108.0,0.0625,0.032684844
55,-112.0,0.0,0.03126744
56,-112.0,0.0,0.028240532
57,-110.0,0.0625,0.029586563
58,-109.0,0.0625,0.030237192
59,-112.0,0.0,0.028168315
60,-112.0,0.0,0.022374526
61,-112.0,0.0,0.02269667
62,-105.0,0.125,0.023062622
63,-112.0,0.0,0.024858559
64,-109.0,0.0625,0.023742815
65,-109.0,0.0625,0.022795146
66,-111.0,0.0625,0.019763384
67,-112.0,0.0,0.0206607
68,-112.0,0.0,0.022094475
69,-112.0,0.0,0.02162369
70,-112.0,0.0,0.02011728
71,-109.0,0.0625,0.020395909
72,-112.0,0.0,0.0206824
73,-112.0,0.0,0.023772214
74,-112.0,0.0,0.020162903
75,-112.0,0.0,0.018853555
76,-112.0,0.0,0.018967757
77,-112.0,0.0,0.019251194
78,-112.0,0.0,0.020364488
79,-109.0,0.0625,0.018388208
80,-112.0,0.0,0.017443499
81,-112.0,0.0,0.016213037
82,-112.0,0.0,0.017240908
83,-112.0,0.0,0.014443258
84,-112.0,0.0,0.01789189
85,-112.0,0.0,0.016567383
86,-105.0,0.125,0.015482405
87,-109.0,0.0625,0.017497182
88,-112.0,0.0,0.017958775
89,-109.0,0.0625,0.016764818
90,-112.0,0.0,0.016420335
91,-112.0,0.0,0.018253993
92,-112.0,0.0,0.017738283
93,-109.0,0.0625,0.016099248
94,-112.0,0.0,0.012464293
95,-111.0,0.0625,0.014946654
96,-112.0,0.0,0.016569424
97,-112.0,0.0,0.016673196
98,-109.0,0.0625,0.014497203
99,-105.0,0.125,0.016993776
100,-112.0,0.0,0.016272275
101,-108.0,0.0625,0.017247764
102,-112.0,0.0,0.014780788
103,-112.0,0.0,0.013816644
104,-112.0,0.0,0.01272316
105,-105.0,0.125,0.013455145
106,-112.0,0.0,0.016325857
107,-112.0,0.0,0.015841667
108,-109.0,0.0625,0.013891945
109,-112.0,0.0,0.015761182
110,-109.0,0.0625,0.0142111955
111,-112.0,0.0,0.015315105
112,-108.0,0.0625,0.014241668
113,-112.0,0.0,0.015223319
114,-112.0,0.0,0.012844205
115,-112.0,0.0,0.013331322
116,-112.0,0.0,0.013286522
117,-112.0,0.0,0.012679008
118,-108.0,0.0625,0.014631882
119,-109.0,0.0625,0.013070783
120,-108.0,0.0625,0.015625771
121,-112.0,0.0,0.01587062
122,-108.0,0.0625,0.013307357
123,-112.0,0.0,0.014748549
124,-109.0,0.0625,0.013088706
125,-112.0,0.0,0.014412108
126,-109.0,0.0625,0.012303825
127,-112.0,0.0,0.016354077
128,-109.0,0.0625,0.014450985
129,-112.0,0.0,0.018115979
130,-112.0,0.0,0.014966073
131,-112.0,0.0,0.01304212
132,-111.0,0.0625,0.013534802
133,-112.0,0.0,0.012289406
134,-112.0,0.0,0.013912457
135,-112.0,0.0,0.0123806065
136,-109.0,0.0625,0.01416439
137,-111.0,0.0625,0.013767736
138,-112.0,0.0,0.014061937
139,-109.0,0.0625,0.010751913
140,-112.0,0.0,0.012006634
141,-112.0,0.0,0.013772893
142,-112.0,0.0,0.014828515
143,-108.0,0.0625,0.011298039
144,-112.0,0.0,0.0141397985
145,-105.0,0.125,0.013165695
146,-110.0,0.0625,0.012920745
147,-112.0,0.0,0.014288282
148,-112.0,0.0,0.013107533
149,-112.0,0.0,0.015679289
