epoch,cumulative_reward,success_rate,mean_loss
0,-400.0,0.0,0.09637975
1,-400.0,0.0,0.113053605
2,-400.0,0.0,0.12786828
3,-400.0,0.0,0.1402891
4,-400.0,0.0,0.15513222
5,-400.0,0.0,0.13921195
6,-400.0,0.0,0.14531621
7,-400.0,0.0,0.13987303
8,-400.0,0.0,0.14029014
9,-400.0,0.0,0.14059553
10,-400.0,0.0,0.12755659
11,-400.0,0.0,0.12743501
12,-400.0,0.0,0.13269621
13,-400.0,0.0,0.1286857
14,-400.0,0.0,0.13687031
15,-400.0,0.0,0.1221479
16,-400.0,0.0,0.12777236
17,-400.0,0.0,0.12097041
18,-400.0,0.0,0.1338039
19,-400.0,0.0,0.11786741
20,-400.0,0.0,0.12130152
21,-400.0,0.0,0.11568256
22,-400.0,0.0,0.11671062
23,-400.0,0.0,0.110632256
24,-400.0,0.0,0.109240174
25,-400.0,0.0,0.11252854
26,-400.0,0.0,0.114496075
27,-400.0,0.0,0.11031164
28,-400.0,0.0,0.111888506
29,-400.0,0.0,0.10584178
30,-400.0,0.0,0.11305048
31,-400.0,0.0,0.1139796
32,-400.0,0.0,0.11442202
33,-400.0,0.0,0.11366244
34,-400.0,0.0,0.11104791
35,-400.0,0.0,0.111694075
36,-400.0,0.0,0.10816394
37,-400.0,0.0,0.11268065
38,-400.0,0.0,0.111211345
39,-400.0,0.0,0.10950965
40,-400.0,0.0,0.1085433
41,-400.0,0.0,0.1061842
42,-400.0,0.0,0.10791679
43,-400.0,0.0,0.1112597
44,-400.0,0.0,0.10731796
45,-400.0,0.0,0.11070397
46,-400.0,0.0,0.11277652
47,-400.0,0.0,0.11440823
48,-400.0,0.0,0.11560204
49,-400.0,0.0,0.11328647
50,-400.0,0.0,0.1131958
51,-400.0,0.0,0.1170133
52,-400.0,0.0,0.11263297
53,-400.0,0.0,0.11129787
54,-400.0,0.0,0.117617406
55,-400.0,0.0,0.10666664
56,-400.0,0.0,0.11591969
57,-400.0,0.0,0.11766936
58,-400.0,0.0,0.12232467
59,-400.0,0.0,0.11761649
60,-400.0,0.0,0.1246421
61,-400.0,0.0,0.11933873
62,-400.0,0.0,0.11194813
63,-400.0,0.0,0.11635487
64,-400.0,0.0,0.11283898
65,-400.0,0.0,0.12147448
66,-400.0,0.0,0.12575184
67,-400.0,0.0,0.116663694
68,-400.0,0.0,0.11482146
69,-400.0,0.0,0.12711816
70,-400.0,0.0,0.110056914
71,-400.0,0.0,0.116147324
72,-400.0,0.0,0.114109755
73,-400.0,0.0,0.1280781
74,-400.0,0.0,0.1162525
75,-400.0,0.0,0.11638577
76,-400.0,0.0,0.11761874
77,-400.0,0.0,0.12440868
78,-400.0,0.0,0.11541907
79,-400.0,0.0,0.11522336
80,-400.0,0.0,0.1204489
81,-400.0,0.0,0.122879006
82,-400.0,0.0,0.1265999
