epoch,cumulative_reward,success_rate,mean_loss
182,-167.0,1.0,0.15452412
183,-179.0,0.875,0.16994599
184,-186.0,0.8125,0.14193888
185,-177.0,0.9375,0.1587038
186,-178.0,0.8125,0.15017
187,-174.0,0.9375,0.14841922
188,-179.0,0.8125,0.13946936
189,-165.0,0.9375,0.15793915
190,-179.0,0.875,0.16213968
191,-186.0,0.75,0.15504238
192,-187.0,0.8125,0.13684772
193,-187.0,0.8125,0.15348098
194,-161.0,1.0,0.13572465
195,-168.0,0.9375,0.14679761
196,-172.0,0.9375,0.14000137
197,-196.0,0.625,0.15057972
198,-173.0,0.9375,0.15988493
199,-174.0,1.0,0.15267251
200,-174.0,0.9375,0.16396601
201,-172.0,0.9375,0.16090329
202,-191.0,0.6875,0.15590577
203,-175.0,0.9375,0.152344
204,-182.0,0.8125,0.15595022
205,-194.0,0.625,0.17513435
206,-177.0,0.875,0.13189681
207,-173.0,0.9375,0.1516066
208,-192.0,0.625,0.15824768
209,-175.0,0.9375,0.13727948
210,-170.0,0.9375,0.14882961
211,-179.0,0.9375,0.14991276
212,-167.0,1.0,0.16424187
213,-173.0,0.875,0.15698417
214,-169.0,0.9375,0.14204021
215,-183.0,0.8125,0.13886222
216,-171.0,0.9375,0.14772643
217,-170.0,0.9375,0.16770282
218,-176.0,0.9375,0.15785466
219,-168.0,1.0,0.12299788
220,-174.0,0.875,0.13567384
221,-178.0,0.8125,0.14586277
222,-171.0,0.9375,0.15665297
223,-177.0,0.875,0.1412283
224,-159.0,1.0,0.14930594
225,-160.0,1.0,0.16058794
226,-170.0,1.0,0.15695825
227,-171.0,1.0,0.1437647
228,-177.0,0.875,0.17916994
229,-185.0,0.75,0.164614
230,-175.0,0.875,0.13742635
231,-173.0,0.9375,0.15887207
232,-166.0,0.9375,0.13770244
233,-167.0,1.0,0.13436651
234,-174.0,0.9375,0.15123828
235,-178.0,0.875,0.15755561
236,-167.0,0.9375,0.16583005
237,-181.0,0.8125,0.1533942
238,-185.0,0.75,0.1632076
239,-172.0,1.0,0.15086344
240,-169.0,1.0,0.13486439
241,-177.0,0.9375,0.14797303
242,-183.0,0.8125,0.15275301
243,-184.0,0.8125,0.14876173
244,-164.0,1.0,0.14678134
245,-189.0,0.625,0.15320447
246,-168.0,1.0,0.1470068
247,-167.0,0.9375,0.15268677
248,-175.0,0.9375,0.14637339
249,-168.0,1.0,0.16006634
250,-170.0,1.0,0.14205948
251,-170.0,0.875,0.16020091
252,-188.0,0.75,0.14772622
253,-169.0,1.0,0.14572665
254,-174.0,0.875,0.15445884
255,-165.0,1.0,0.14687441
256,-183.0,0.9375,0.15138292
257,-177.0,0.875,0.15816882
258,-174.0,0.9375,0.15300283
259,-179.0,0.8125,0.1799078
260,-168.0,0.9375,0.16230555
261,-172.0,1.0,0.16790804
262,-174.0,0.9375,0.14979716
263,-177.0,0.875,0.1485413
264,-181.0,0.8125,0.15608011
265,-178.0,0.9375,0.15120181
266,-172.0,0.875,0.15144156
267,-173.0,0.9375,0.15882823
268,-184.0,0.8125,0.14027336
269,-174.0,0.9375,0.14411294
270,-176.0,0.8125,0.15018335
271,-182.0,0.9375,0.17546111
272,-179.0,0.875,0.13965675
273,-172.0,0.875,0.14139435
274,-179.0,0.9375,0.15521309
275,-173.0,0.9375,0.15850747
276,-177.0,0.9375,0.16902255
277,-167.0,1.0,0.14186876
278,-179.0,0.875,0.15139572
279,-170.0,0.9375,0.15741773
280,-174.0,0.875,0.13357922
281,-183.0,0.8125,0.1425267
282,-174.0,0.9375,0.15892
283,-174.0,0.875,0.15480247
284,-173.0,1.0,0.14511342
285,-173.0,0.875,0.15762801
286,-173.0,1.0,0.15630302
287,-172.0,1.0,0.16967201
288,-186.0,0.75,0.1623327
289,-175.0,0.875,0.1484601
290,-170.0,1.0,0.16085145
291,-179.0,0.8125,0.15462756
292,-179.0,0.875,0.15816402
293,-174.0,0.875,0.15462539
294,-176.0,0.9375,0.1588374
295,-173.0,0.9375,0.1360764
296,-168.0,0.9375,0.16270062
297,-173.0,1.0,0.15149479
298,-172.0,0.9375,0.1447968
299,-194.0,0.6875,0.15409555
300,-171.0,1.0,0.15543225
301,-172.0,0.9375,0.14166473
302,-184.0,0.8125,0.1419388
303,-168.0,0.9375,0.16682318
304,-181.0,0.8125,0.14454603
305,-177.0,0.875,0.16250332
306,-172.0,0.9375,0.16150123
307,-190.0,0.75,0.14168186
308,-176.0,0.9375,0.13959947
309,-174.0,0.9375,0.1557905
310,-177.0,0.9375,0.13415983
311,-168.0,0.9375,0.14888175
312,-191.0,0.6875,0.16292042
313,-176.0,0.875,0.14040172
314,-170.0,0.9375,0.14738907
315,-170.0,1.0,0.16478746
316,-183.0,0.75,0.14382021
317,-176.0,0.875,0.15866391
318,-181.0,0.8125,0.13899498
319,-183.0,0.875,0.1536474
320,-168.0,1.0,0.16282852
321,-160.0,1.0,0.15158892
322,-188.0,0.8125,0.16165641
323,-174.0,0.875,0.16282474
324,-166.0,0.9375,0.16454963
325,-175.0,0.875,0.15568979
326,-171.0,0.875,0.16482076
327,-169.0,0.9375,0.1436036
328,-176.0,0.9375,0.15570036
329,-163.0,1.0,0.15489992
330,-162.0,1.0,0.15209346
331,-168.0,0.9375,0.14220947
332,-169.0,1.0,0.1603165
333,-169.0,0.9375,0.15362938
334,-175.0,0.9375,0.14708807
335,-172.0,0.8125,0.15501794
336,-182.0,0.8125,0.13995473
337,-176.0,0.9375,0.1458025
338,-178.0,0.8125,0.15089631
339,-165.0,0.9375,0.1461258
340,-177.0,0.875,0.15647192
341,-164.0,0.9375,0.13593726
342,-180.0,0.875,0.14423358
343,-169.0,0.9375,0.13175836
344,-175.0,0.875,0.13883656
345,-172.0,0.9375,0.15728517
346,-181.0,0.8125,0.15187314
347,-170.0,0.9375,0.15803163
348,-181.0,0.875,0.14627609
349,-174.0,0.875,0.15486054
350,-175.0,0.875,0.15236491
351,-171.0,0.9375,0.17020968
352,-176.0,0.875,0.1671375
353,-171.0,0.875,0.15449314
354,-172.0,0.875,0.1548504
355,-172.0,0.9375,0.158288
356,-176.0,0.9375,0.15073685
357,-174.0,0.9375,0.15393679
358,-173.0,0.875,0.14112698
359,-169.0,0.9375,0.13956055
360,-162.0,1.0,0.14899543
361,-166.0,0.9375,0.14989965
362,-177.0,0.875,0.16709736
363,-174.0,0.875,0.158935
364,-173.0,0.9375,0.15796073
365,-170.0,0.9375,0.13810381
366,-167.0,1.0,0.14748418
367,-164.0,1.0,0.13893726
368,-164.0,0.9375,0.14472827
369,-172.0,0.9375,0.15073016
370,-175.0,0.9375,0.12537971
371,-172.0,0.9375,0.14206903
372,-167.0,1.0,0.15669468
373,-166.0,1.0,0.16880243
374,-169.0,0.9375,0.1423957
375,-174.0,0.875,0.1410047
376,-178.0,0.75,0.1577197
377,-176.0,0.875,0.1633513
378,-178.0,0.9375,0.1576058
379,-174.0,0.875,0.15580055
380,-178.0,0.8125,0.13877182
381,-172.0,1.0,0.15523855
382,-177.0,0.875,0.1609167
383,-172.0,0.875,0.15385874
384,-174.0,0.9375,0.145277
385,-177.0,0.9375,0.14982058
386,-165.0,1.0,0.14488393
387,-188.0,0.6875,0.1623137
388,-170.0,1.0,0.15509924
389,-170.0,1.0,0.15418454
390,-177.0,0.8125,0.14146607
391,-174.0,0.9375,0.18218361
392,-177.0,0.8125,0.15703842
393,-182.0,0.8125,0.1430053
394,-174.0,0.875,0.14546922
395,-174.0,0.875,0.17029758
396,-169.0,0.875,0.13850677
397,-178.0,0.9375,0.16593334
398,-173.0,0.875,0.15061271
399,-174.0,0.9375,0.1398492
400,-170.0,0.875,0.1471127
401,-173.0,0.9375,0.14651865
402,-173.0,0.9375,0.14782894
403,-171.0,1.0,0.14888626
404,-173.0,0.9375,0.1384136
405,-172.0,0.9375,0.15315153
406,-166.0,1.0,0.15016155
407,-171.0,1.0,0.13364466
408,-181.0,0.875,0.12714227
409,-163.0,1.0,0.14746818
410,-171.0,0.875,0.13763088
411,-163.0,1.0,0.15473878
412,-175.0,0.9375,0.16169953
