epoch,cumulative_reward,success_rate,mean_loss
224,-171.0,0.9375,0.19029197
225,-197.0,0.5,0.17701721
226,-191.0,0.6875,0.17677334
227,-184.0,0.8125,0.17116018
228,-189.0,0.8125,0.16776516
229,-189.0,0.75,0.17354783
230,-170.0,1.0,0.18007085
231,-184.0,0.75,0.16721834
232,-183.0,0.875,0.16098428
233,-175.0,0.875,0.18061368
234,-174.0,0.875,0.17487015
235,-167.0,1.0,0.17810985
236,-179.0,0.875,0.17019293
237,-183.0,0.75,0.16691795
238,-168.0,1.0,0.180944
239,-185.0,0.75,0.17853253
240,-192.0,0.6875,0.17115927
241,-178.0,0.875,0.19540861
242,-187.0,0.8125,0.18456149
243,-178.0,0.875,0.17554164
244,-190.0,0.6875,0.19423175
245,-178.0,0.875,0.20110922
246,-182.0,0.75,0.17573257
247,-184.0,0.8125,0.17285058
248,-184.0,0.8125,0.18136787
249,-167.0,0.875,0.17585668
250,-179.0,0.875,0.1640427
251,-179.0,0.8125,0.17310278
252,-166.0,1.0,0.17524445
253,-180.0,0.875,0.17171285
254,-181.0,0.875,0.17615938
255,-179.0,0.8125,0.19489808
256,-172.0,0.875,0.19213507
257,-176.0,0.875,0.18962571
258,-179.0,0.875,0.17307809
259,-188.0,0.75,0.17168188
260,-172.0,0.9375,0.1692021
261,-174.0,0.9375,0.18459366
262,-192.0,0.6875,0.17813237
263,-192.0,0.6875,0.16627792
264,-181.0,0.8125,0.16922717
265,-176.0,0.875,0.19026825
266,-186.0,0.75,0.17175739
267,-173.0,0.875,0.19411314
268,-184.0,0.8125,0.16908917
269,-174.0,0.9375,0.17542472
270,-178.0,0.875,0.16304854
271,-188.0,0.8125,0.17721654
272,-187.0,0.75,0.20245223
273,-181.0,0.75,0.17808309
274,-187.0,0.8125,0.17794664
275,-170.0,0.875,0.17801134
276,-183.0,0.8125,0.20126805
277,-182.0,0.8125,0.18502305
278,-191.0,0.75,0.19031176
279,-173.0,0.9375,0.18709265
280,-187.0,0.75,0.18934552
281,-172.0,0.9375,0.18403168
282,-166.0,1.0,0.17419252
283,-197.0,0.625,0.17930727
284,-180.0,0.8125,0.15496543
285,-185.0,0.8125,0.1767515
286,-169.0,0.9375,0.17848668
287,-176.0,0.875,0.18439682
288,-182.0,0.8125,0.16956547
289,-178.0,0.8125,0.17534265
290,-168.0,1.0,0.17027096
291,-164.0,0.9375,0.16747308
292,-169.0,1.0,0.16997206
293,-176.0,1.0,0.18251747
294,-167.0,1.0,0.181847
295,-166.0,1.0,0.1795214
296,-175.0,0.9375,0.18322335
297,-182.0,0.875,0.18797915
298,-175.0,0.9375,0.1810812
299,-172.0,0.9375,0.17998338
300,-170.0,0.9375,0.18900207
301,-175.0,0.9375,0.16059428
302,-167.0,0.9375,0.16705982
303,-169.0,0.9375,0.17256531
304,-180.0,0.8125,0.19596708
305,-169.0,0.9375,0.1923997
306,-173.0,1.0,0.18502757
307,-177.0,0.875,0.18830088
308,-177.0,0.875,0.17575347
309,-170.0,0.9375,0.18295427
310,-178.0,0.875,0.17122023
311,-184.0,0.875,0.17997476
312,-173.0,1.0,0.17504542
313,-196.0,0.625,0.17299895
314,-169.0,1.0,0.16717818
315,-171.0,0.9375,0.18259211
316,-175.0,0.9375,0.1757705
317,-176.0,0.9375,0.17880473
318,-166.0,1.0,0.18673816
319,-181.0,0.8125,0.20229363
320,-182.0,0.8125,0.18821609
321,-197.0,0.625,0.1685261
322,-170.0,1.0,0.18874934
323,-177.0,0.9375,0.18170004
324,-177.0,0.9375,0.18542482
325,-180.0,0.875,0.1750067
326,-167.0,0.9375,0.17876455
327,-168.0,0.9375,0.17267954
328,-174.0,0.9375,0.17126079
329,-176.0,0.875,0.1809951
330,-168.0,0.9375,0.18551877
331,-174.0,1.0,0.1687235
332,-164.0,1.0,0.16955422
333,-178.0,0.875,0.20214853
334,-171.0,0.9375,0.19827588
335,-177.0,0.875,0.1901885
336,-174.0,0.9375,0.18094467
337,-176.0,0.875,0.172957
338,-171.0,1.0,0.20856245
339,-174.0,0.875,0.18580635
340,-174.0,0.9375,0.15840852
341,-170.0,0.9375,0.18022831
342,-173.0,1.0,0.16012868
343,-167.0,1.0,0.18199398
344,-171.0,0.9375,0.18277784
345,-178.0,1.0,0.1626056
346,-172.0,0.9375,0.17045902
347,-183.0,0.8125,0.17037123
348,-170.0,0.9375,0.1928188
349,-168.0,0.875,0.18687798
350,-169.0,0.875,0.18320593
351,-178.0,0.8125,0.18762565
352,-176.0,0.875,0.18370637
353,-192.0,0.6875,0.17949836
354,-184.0,0.8125,0.1860835
355,-188.0,0.75,0.19154927
356,-170.0,0.9375,0.18117522
357,-169.0,0.9375,0.18796912
358,-173.0,1.0,0.18944101
359,-181.0,0.8125,0.18257399
360,-188.0,0.75,0.16472058
361,-177.0,0.9375,0.17507772
362,-174.0,0.875,0.20690057
363,-172.0,1.0,0.1830171
364,-181.0,0.875,0.20097871
365,-172.0,1.0,0.18142322
366,-178.0,0.875,0.17375283
367,-173.0,0.9375,0.20477447
368,-172.0,1.0,0.19461168
369,-177.0,0.9375,0.1799161
370,-180.0,0.9375,0.18347678
371,-170.0,1.0,0.19600344
372,-180.0,0.875,0.17864348
373,-171.0,0.9375,0.20246127
374,-167.0,1.0,0.17066391
375,-187.0,0.8125,0.17798182
376,-166.0,1.0,0.18378174
377,-168.0,0.9375,0.1875279
378,-171.0,0.9375,0.18010652
379,-164.0,1.0,0.18735665
380,-168.0,0.9375,0.18397535
381,-174.0,0.9375,0.17107466
382,-174.0,1.0,0.18505374
383,-175.0,0.875,0.17185222
384,-163.0,0.9375,0.17721239
385,-170.0,0.875,0.1820778
386,-175.0,0.9375,0.18839566
387,-174.0,0.875,0.16837105
388,-174.0,0.9375,0.18763177
389,-166.0,1.0,0.18349043
390,-179.0,0.8125,0.18418947
391,-170.0,0.9375,0.1874568
392,-169.0,0.9375,0.17753634
393,-185.0,0.875,0.18550174
394,-181.0,0.8125,0.18436566
395,-164.0,1.0,0.17380133
396,-171.0,1.0,0.17117591
397,-181.0,0.875,0.18847528
398,-179.0,0.9375,0.17810705
399,-173.0,0.875,0.17623398
400,-179.0,0.9375,0.17434789
401,-167.0,1.0,0.18634872
402,-169.0,0.9375,0.1879574
403,-176.0,0.9375,0.16934447
404,-179.0,0.875,0.18418065
405,-168.0,1.0,0.1755661
406,-167.0,0.9375,0.16682419
407,-171.0,1.0,0.18045513
408,-182.0,0.875,0.18188974
409,-188.0,0.75,0.1829693
410,-180.0,0.875,0.18493558
411,-170.0,0.875,0.18351975
412,-166.0,1.0,0.17050306
413,-176.0,0.875,0.16293868
414,-168.0,1.0,0.17672229
415,-170.0,1.0,0.16519335
416,-166.0,1.0,0.16459295
417,-183.0,0.875,0.17791721
418,-163.0,1.0,0.1803916
419,-172.0,0.9375,0.18144263
420,-166.0,1.0,0.17078355
421,-174.0,0.9375,0.18924053
422,-175.0,0.9375,0.1798417
423,-179.0,0.9375,0.17700025
424,-171.0,0.875,0.18477373
425,-172.0,1.0,0.19512811
426,-167.0,0.9375,0.17197892
427,-168.0,0.9375,0.17314324
428,-174.0,0.9375,0.17462167
429,-178.0,0.875,0.18521366
430,-176.0,0.875,0.1851972
431,-171.0,0.9375,0.18189123
432,-168.0,1.0,0.1906534
433,-171.0,0.9375,0.16876563
434,-167.0,1.0,0.16454843
435,-179.0,0.9375,0.17322692
436,-181.0,0.875,0.18084534
437,-181.0,0.875,0.1725482
438,-173.0,1.0,0.18951689
439,-173.0,1.0,0.17586021
440,-172.0,1.0,0.1944249
441,-169.0,1.0,0.18595664
442,-170.0,1.0,0.17209527
443,-165.0,1.0,0.18592325
444,-167.0,1.0,0.17078143
445,-167.0,1.0,0.1791735
446,-177.0,1.0,0.1911021
447,-179.0,0.875,0.18256047
448,-173.0,0.9375,0.17523113
449,-164.0,0.9375,0.18327168
450,-176.0,0.9375,0.17577337
451,-175.0,0.875,0.18798609
452,-160.0,1.0,0.17995432
453,-174.0,0.9375,0.18461248
454,-178.0,0.9375,0.17252049
455,-163.0,1.0,0.18277112
456,-166.0,1.0,0.18377207
457,-177.0,0.9375,0.18163773
458,-169.0,0.9375,0.19632217
459,-175.0,0.875,0.17975596
460,-171.0,0.875,0.20172033
461,-165.0,1.0,0.17732774
462,-169.0,0.9375,0.17703727
463,-167.0,0.9375,0.18474813
464,-169.0,0.9375,0.20510527
465,-167.0,1.0,0.19487324
466,-176.0,0.875,0.1983227
467,-189.0,0.75,0.20133658
468,-179.0,0.875,0.18014808
469,-172.0,1.0,0.1794738
470,-169.0,1.0,0.19970551
471,-170.0,0.9375,0.17436023
472,-175.0,0.9375,0.19167599
473,-165.0,1.0,0.180795
474,-174.0,0.9375,0.19040875
475,-177.0,0.875,0.18235183
476,-164.0,1.0,0.19493173
477,-167.0,0.9375,0.20238057
478,-168.0,1.0,0.18094425
479,-173.0,1.0,0.18839617
480,-171.0,0.9375,0.17766492
481,-175.0,1.0,0.16616748
482,-172.0,0.9375,0.17395687
483,-184.0,0.75,0.20449841
484,-167.0,1.0,0.19356069
485,-174.0,0.9375,0.19113998
486,-167.0,1.0,0.19151652
487,-187.0,0.8125,0.19618759
488,-172.0,1.0,0.20938638
489,-177.0,1.0,0.20061591
490,-168.0,1.0,0.22174568
491,-174.0,1.0,0.20184879
492,-174.0,0.9375,0.20382535
493,-165.0,1.0,0.16321523
494,-164.0,1.0,0.19285627
495,-173.0,0.9375,0.20768651
496,-163.0,1.0,0.19593021
497,-175.0,1.0,0.1945049
498,-166.0,1.0,0.17857316
499,-159.0,1.0,0.19175038
