epoch,cumulative_reward,success_rate,mean_loss
182,-178.0,0.8125,0.14686598
183,-171.0,0.8125,0.17168434
184,-176.0,0.8125,0.13924213
185,-180.0,0.8125,0.12668048
186,-171.0,0.875,0.13811311
187,-176.0,0.9375,0.13059446
188,-202.0,0.5,0.14148694
189,-169.0,0.9375,0.15002258
190,-183.0,0.8125,0.14862719
191,-182.0,0.8125,0.14968906
192,-171.0,0.875,0.15877786
193,-196.0,0.625,0.1367555
194,-165.0,1.0,0.1539312
195,-175.0,0.9375,0.15804139
196,-167.0,1.0,0.1510643
197,-164.0,0.9375,0.14464454
198,-182.0,0.75,0.14947721
199,-173.0,0.9375,0.14477961
200,-175.0,0.875,0.12247195
201,-185.0,0.8125,0.1455101
202,-177.0,0.8125,0.14555113
203,-175.0,0.875,0.13678022
204,-171.0,1.0,0.14294194
205,-191.0,0.6875,0.13934031
206,-181.0,0.9375,0.13422629
207,-170.0,0.8125,0.1505951
208,-187.0,0.75,0.13699615
209,-173.0,0.9375,0.15060654
210,-174.0,0.875,0.14418809
211,-173.0,0.9375,0.15855011
212,-182.0,0.8125,0.14829461
213,-181.0,0.8125,0.14955279
214,-183.0,0.875,0.14697051
215,-173.0,0.8125,0.14264074
216,-190.0,0.75,0.14473744
217,-184.0,0.75,0.15703268
218,-178.0,0.8125,0.13776508
219,-184.0,0.75,0.15099728
220,-169.0,0.9375,0.15711644
221,-173.0,0.9375,0.13980569
222,-190.0,0.75,0.147149
223,-172.0,0.9375,0.14943328
224,-173.0,0.9375,0.1412953
225,-178.0,0.875,0.1589643
226,-194.0,0.6875,0.13735025
227,-171.0,0.875,0.12266445
228,-165.0,0.875,0.15188333
229,-178.0,0.8125,0.13866955
230,-178.0,0.875,0.15366921
231,-171.0,0.9375,0.15033428
232,-167.0,1.0,0.13506016
233,-175.0,0.875,0.14975981
234,-179.0,0.875,0.15416148
235,-174.0,0.875,0.13329901
236,-166.0,0.9375,0.12143402
237,-177.0,0.875,0.1422619
238,-175.0,0.9375,0.14258505
239,-167.0,0.9375,0.15448792
240,-172.0,0.9375,0.14090678
241,-179.0,0.8125,0.13476574
242,-176.0,0.875,0.14916459
243,-173.0,0.9375,0.1366375
244,-178.0,0.75,0.15128899
245,-173.0,0.875,0.1436601
246,-182.0,0.875,0.14273635
247,-175.0,0.9375,0.1318034
248,-182.0,0.8125,0.14402135
249,-165.0,0.9375,0.1501743
250,-186.0,0.8125,0.14126885
251,-174.0,0.9375,0.1320149
252,-196.0,0.6875,0.14615019
253,-171.0,0.9375,0.14601961
254,-168.0,0.9375,0.13953666
255,-176.0,0.9375,0.13961089
256,-168.0,1.0,0.1491881
257,-184.0,0.75,0.14402123
258,-189.0,0.75,0.14547488
259,-180.0,0.875,0.13854675
260,-167.0,0.9375,0.15473762
261,-190.0,0.6875,0.14574222
262,-167.0,0.9375,0.16244373
263,-179.0,0.875,0.15899092
264,-169.0,0.9375,0.14869681
265,-181.0,0.875,0.12470319
266,-171.0,0.9375,0.14722633
267,-175.0,0.875,0.14922738
268,-164.0,1.0,0.14018138
269,-168.0,0.9375,0.13505249
270,-181.0,0.75,0.14724827
271,-169.0,0.9375,0.1458229
272,-179.0,0.8125,0.1501092
273,-179.0,0.875,0.12920752
274,-178.0,0.9375,0.12742652
275,-179.0,0.9375,0.13238314
276,-170.0,0.9375,0.16528797
277,-184.0,0.6875,0.14706863
278,-180.0,0.875,0.1255256
279,-169.0,1.0,0.13940096
280,-176.0,0.9375,0.14772438
281,-183.0,0.8125,0.1439724
282,-181.0,0.8125,0.14598165
283,-164.0,0.9375,0.15193348
284,-164.0,1.0,0.13996175
285,-169.0,0.9375,0.14395943
286,-173.0,0.9375,0.13278183
287,-170.0,0.9375,0.14770448
288,-169.0,0.9375,0.13577975
289,-173.0,0.9375,0.15134071
290,-172.0,0.9375,0.15137324
291,-172.0,0.875,0.14495516
292,-181.0,0.875,0.1454432
293,-180.0,0.8125,0.13683394
294,-169.0,0.9375,0.14782111
295,-170.0,0.9375,0.16273154
296,-186.0,0.75,0.15469258
297,-160.0,1.0,0.15157112
298,-178.0,0.9375,0.15095153
299,-181.0,0.8125,0.14478922
300,-177.0,0.875,0.13928974
301,-192.0,0.75,0.15095775
302,-186.0,0.75,0.13539568
303,-173.0,0.9375,0.12973486
304,-181.0,0.8125,0.14138642
305,-178.0,0.875,0.13399427
306,-181.0,0.8125,0.15420626
307,-178.0,0.8125,0.15496969
308,-175.0,0.875,0.14245234
309,-176.0,0.8125,0.14257996
310,-182.0,0.9375,0.15338495
311,-174.0,0.875,0.15896304
312,-175.0,0.875,0.14190535
313,-166.0,1.0,0.14052197
314,-175.0,0.875,0.15028325
315,-177.0,0.9375,0.14626752
316,-175.0,0.9375,0.15767412
317,-168.0,0.9375,0.15080294
318,-178.0,0.8125,0.15537041
319,-163.0,0.9375,0.1336173
320,-170.0,0.875,0.15734403
321,-171.0,0.9375,0.14917275
322,-190.0,0.875,0.16275005
323,-167.0,0.9375,0.14632301
324,-180.0,0.8125,0.16330628
325,-165.0,1.0,0.16779807
326,-172.0,0.9375,0.15473172
327,-196.0,0.625,0.15258658
328,-157.0,1.0,0.15496413
329,-175.0,0.875,0.13981347
330,-180.0,0.8125,0.14550938
331,-173.0,0.875,0.16295981
332,-167.0,0.9375,0.15559927
333,-173.0,1.0,0.15339716
334,-169.0,0.9375,0.16017632
335,-195.0,0.625,0.14461973
336,-173.0,1.0,0.1484259
337,-170.0,1.0,0.14014713
338,-166.0,1.0,0.11745316
339,-178.0,0.875,0.14087217
340,-173.0,0.9375,0.14041902
341,-170.0,0.9375,0.15037307
342,-176.0,0.875,0.13644084
343,-177.0,0.875,0.1407141
344,-187.0,0.75,0.15371223
345,-175.0,1.0,0.15190351
346,-187.0,0.6875,0.149656
347,-167.0,1.0,0.16532941
348,-179.0,0.875,0.14183299
349,-179.0,0.875,0.15319376
350,-167.0,0.9375,0.14125124
351,-164.0,1.0,0.14236106
352,-176.0,0.8125,0.14038022
353,-174.0,0.8125,0.13985817
354,-170.0,0.9375,0.14837615
355,-187.0,0.75,0.14093706
356,-179.0,0.875,0.15953572
357,-163.0,1.0,0.15216704
358,-172.0,0.9375,0.12874284
359,-177.0,0.875,0.14351627
360,-162.0,0.9375,0.14761421
361,-173.0,0.875,0.14766976
362,-185.0,0.8125,0.15248498
