epoch,cumulative_reward,success_rate,mean_loss
0,-112.0,0.0,0.16719463
1,-112.0,0.0,0.10911789
2,-108.0,0.0625,0.10056166
3,-112.0,0.0,0.12250893
4,-112.0,0.0,0.12460017
5,-112.0,0.0,0.123134986
6,-112.0,0.0,0.12337355
7,-112.0,0.0,0.124708965
8,-112.0,0.0,0.11906862
9,-109.0,0.0625,0.11943676
10,-112.0,0.0,0.11085818
11,-108.0,0.1875,0.107056655
12,-112.0,0.0,0.10851075
13,-112.0,0.0,0.103400156
14,-112.0,0.0,0.09764781
15,-112.0,0.0,0.10118053
16,-108.0,0.125,0.09592582
17,-109.0,0.0625,0.09116696
18,-112.0,0.0,0.08707432
19,-109.0,0.0625,0.0847517
20,-110.0,0.0625,0.08994569
21,-109.0,0.0625,0.08243303
22,-112.0,0.0,0.076296434
23,-110.0,0.0625,0.0772215
24,-111.0,0.0625,0.074610665
25,-112.0,0.0,0.07861709
26,-112.0,0.0,0.0737381
27,-112.0,0.0,0.07345606
28,-112.0,0.0,0.06698905
29,-112.0,0.0,0.07024734
30,-112.0,0.0,0.065621
31,-104.0,0.125,0.06631668
32,-108.0,0.125,0.06167815
33,-112.0,0.0,0.062450875
34,-108.0,0.0625,0.06400565
35,-112.0,0.0,0.05826486
36,-112.0,0.0,0.059848
37,-112.0,0.0,0.0562461
38,-111.0,0.0625,0.05676999
39,-112.0,0.0,0.05427269
40,-112.0,0.0,0.050073177
41,-112.0,0.0,0.051470317
42,-111.0,0.0625,0.05063312
43,-111.0,0.0625,0.049189705
44,-109.0,0.0625,0.04904181
45,-109.0,0.0625,0.04760032
46,-112.0,0.0,0.04588027
47,-112.0,0.0,0.04365272
48,-111.0,0.0625,0.04360569
49,-112.0,0.0,0.042717822
50,-108.0,0.0625,0.04373321
51,-112.0,0.0,0.043617707
52,-112.0,0.0,0.04306139
53,-112.0,0.0,0.042489696
54,-104.0,0.1875,0.045342576
55,-112.0,0.0,0.039539356
56,-112.0,0.0,0.04404148
57,-112.0,0.0,0.036228675
58,-108.0,0.0625,0.041633558
59,-112.0,0.0,0.039755534
60,-112.0,0.0,0.0381362
61,-112.0,0.0,0.039127868
62,-112.0,0.0,0.037499346
63,-112.0,0.0,0.03325423
64,-112.0,0.0,0.034109082
65,-112.0,0.0,0.034816284
66,-109.0,0.0625,0.03696268
67,-112.0,0.0,0.031372905
68,-112.0,0.0,0.03114312
69,-112.0,0.0,0.030295763
70,-109.0,0.0625,0.030972954
71,-112.0,0.0,0.03214141
72,-112.0,0.0,0.029629922
73,-112.0,0.0,0.030474698
74,-108.0,0.0625,0.031022787
75,-111.0,0.0625,0.034632485
76,-105.0,0.125,0.030456662
77,-112.0,0.0,0.03616976
78,-107.0,0.125,0.02979958
79,-110.0,0.0625,0.03135849
80,-112.0,0.0,0.03257073
81,-112.0,0.0,0.030827865
82,-112.0,0.0,0.03159685
83,-109.0,0.0625,0.028934896
84,-112.0,0.0,0.03115737
85,-112.0,0.0,0.02982086
86,-112.0,0.0,0.028918168
87,-106.0,0.1875,0.027481686
88,-112.0,0.0,0.028339654
89,-112.0,0.0,0.029701743
90,-112.0,0.0,0.028386056
91,-108.0,0.0625,0.025612134
92,-112.0,0.0,0.027773578
93,-105.0,0.125,0.027527567
94,-106.0,0.125,0.025766814
95,-112.0,0.0,0.025340552
96,-112.0,0.0,0.025477434
97,-109.0,0.0625,0.024824116
98,-107.0,0.125,0.028121347
99,-112.0,0.0,0.031245172
100,-111.0,0.0625,0.025527844
101,-112.0,0.0,0.025464484
102,-112.0,0.0,0.024645243
103,-112.0,0.0,0.026146049
104,-112.0,0.0,0.028637063
105,-108.0,0.125,0.024663266
106,-112.0,0.0,0.026327396
107,-112.0,0.0,0.026934188
108,-112.0,0.0,0.025266021
109,-112.0,0.0,0.025199497
110,-108.0,0.0625,0.022472953
111,-104.0,0.125,0.026153654
112,-112.0,0.0,0.023278479
113,-110.0,0.0625,0.026066083
114,-112.0,0.0,0.025183816
115,-110.0,0.0625,0.024091523
116,-112.0,0.0,0.022320349
117,-112.0,0.0,0.025348788
118,-112.0,0.0,0.021783922
119,-109.0,0.0625,0.024665028
120,-108.0,0.0625,0.023564912
121,-110.0,0.0625,0.022234153
122,-110.0,0.0625,0.02260195
123,-110.0,0.0625,0.02437763
124,-112.0,0.0,0.024851974
125,-112.0,0.0,0.029642742
126,-112.0,0.0,0.022281168
127,-112.0,0.0,0.021389196
128,-112.0,0.0,0.024551746
129,-112.0,0.0,0.022417177
130,-102.0,0.1875,0.024077361
131,-108.0,0.0625,0.022554282
132,-112.0,0.0,0.027312744
133,-112.0,0.0,0.024650713
134,-112.0,0.0,0.022684937
135,-109.0,0.0625,0.024057671
136,-112.0,0.0,0.022501757
137,-109.0,0.0625,0.024964165
138,-112.0,0.0,0.024527501
139,-112.0,0.0,0.0244966
140,-109.0,0.125,0.025399039
141,-110.0,0.0625,0.022810053
142,-112.0,0.0,0.023954766
143,-112.0,0.0,0.024406385
144,-105.0,0.125,0.02317484
145,-112.0,0.0,0.024979886
146,-106.0,0.125,0.021884888
147,-108.0,0.0625,0.024836445
148,-108.0,0.0625,0.025488526
149,-106.0,0.125,0.028068691
150,-112.0,0.0,0.023955673
151,-109.0,0.0625,0.024482217
152,-112.0,0.0,0.021262497
153,-112.0,0.0,0.022437897
154,-112.0,0.0,0.023227978
155,-112.0,0.0,0.0245789
156,-109.0,0.0625,0.022892874
157,-111.0,0.0625,0.025481801
158,-108.0,0.0625,0.024992406
159,-110.0,0.125,0.026156193
160,-108.0,0.0625,0.026381586
161,-112.0,0.0,0.022055607
162,-109.0,0.0625,0.024455285
163,-109.0,0.0625,0.0271523
164,-112.0,0.0,0.024551751
165,-108.0,0.125,0.024439482
166,-107.0,0.125,0.022356827
167,-112.0,0.0,0.027681286
168,-104.0,0.1875,0.023738151
169,-112.0,0.0,0.02333014
170,-109.0,0.0625,0.024065595
171,-107.0,0.1875,0.024634477
172,-112.0,0.0,0.025481496
173,-112.0,0.0,0.026620055
174,-112.0,0.0,0.028913204
175,-108.0,0.125,0.026253542
176,-108.0,0.125,0.026158452
177,-112.0,0.0,0.023157042
178,-106.0,0.125,0.021827424
179,-108.0,0.0625,0.02615719
180,-112.0,0.0,0.02742601
181,-112.0,0.0,0.024638338
182,-109.0,0.0625,0.022976832
183,-107.0,0.125,0.020344544
184,-109.0,0.0625,0.024557365
185,-105.0,0.125,0.027897488
186,-112.0,0.0,0.027244315
187,-112.0,0.0,0.026381737
188,-108.0,0.0625,0.023044651
189,-112.0,0.0,0.022640808
190,-109.0,0.0625,0.024900839
191,-112.0,0.0,0.030529112
192,-109.0,0.0625,0.030468345
193,-102.0,0.1875,0.027644956
194,-109.0,0.0625,0.025437761
195,-109.0,0.0625,0.027900776
196,-110.0,0.0625,0.02543411
197,-109.0,0.0625,0.02530252
198,-107.0,0.125,0.02708907
199,-106.0,0.125,0.02534635
200,-102.0,0.1875,0.02851497
201,-109.0,0.0625,0.027368838
202,-112.0,0.0,0.023958078
203,-111.0,0.0625,0.028165158
204,-111.0,0.0625,0.02748673
205,-105.0,0.125,0.028762579
206,-112.0,0.0,0.026250023
207,-104.0,0.125,0.03018127
208,-112.0,0.0,0.028968876
209,-112.0,0.0,0.027334517
210,-110.0,0.0625,0.029707486
211,-112.0,0.0,0.028430652
212,-100.0,0.25,0.027930308
213,-104.0,0.1875,0.025758665
214,-108.0,0.0625,0.028743774
215,-107.0,0.125,0.032098256
216,-99.0,0.25,0.03049608
217,-106.0,0.125,0.034217585
218,-109.0,0.0625,0.03231988
219,-108.0,0.0625,0.029620107
220,-112.0,0.0,0.026209801
221,-110.0,0.0625,0.027128499
222,-109.0,0.0625,0.026197737
223,-109.0,0.0625,0.032747578
224,-101.0,0.25,0.032783862
225,-109.0,0.0625,0.030152759
226,-104.0,0.1875,0.029492538
227,-106.0,0.125,0.031484433
228,-107.0,0.125,0.03016968
229,-106.0,0.125,0.03388179
230,-112.0,0.0,0.028603952
231,-109.0,0.0625,0.032950018
232,-110.0,0.0625,0.032109182
233,-109.0,0.0625,0.030418593
234,-103.0,0.1875,0.03574208
235,-108.0,0.125,0.029550236
236,-107.0,0.125,0.029152011
237,-108.0,0.0625,0.030495822
238,-108.0,0.125,0.0346606
239,-109.0,0.0625,0.03387376
240,-106.0,0.125,0.04215344
241,-108.0,0.1875,0.03502211
242,-108.0,0.125,0.034615725
243,-108.0,0.125,0.035948947
244,-110.0,0.0625,0.032457564
245,-106.0,0.1875,0.033543784
246,-112.0,0.0,0.035365216
247,-107.0,0.1875,0.030284053
248,-107.0,0.125,0.037086148
249,-109.0,0.0625,0.036143653
