iter,train_loss,test_loss,acc
99,0.6951542,0.7389846,0.34666666
199,0.68659073,0.6883335,0.33333334
299,0.70083,0.65826386,0.46333334
399,0.69700575,0.6732604,0.37333333
499,0.67525774,0.67489886,0.33333334
599,0.6738779,0.67312974,0.33
699,0.673407,0.67198867,0.34
799,0.6727055,0.6709939,0.37333333
899,0.6728318,0.67250395,0.34333333
999,0.67190033,0.673454,0.3
1099,0.6850539,0.6867872,0.20666666
1199,0.6708153,0.6698014,0.35666665
1299,0.671288,0.66456264,0.37666667
1399,0.67174536,0.67130524,0.34
1499,0.6702356,0.669463,0.33333334
1599,0.6946507,0.5705225,0.35666665
1699,0.67973614,0.6704124,0.33333334
1799,0.70201224,0.71326166,0.25
1899,0.67357826,0.6219963,0.44333333
1999,0.6483,0.5893713,0.48
2099,0.6591839,0.6577983,0.45
2199,0.42166305,0.6719064,0.27333334
2299,0.5886336,0.6781985,0.46333334
2399,0.44228873,0.6587053,0.40666667
2499,0.5154709,0.5717441,0.6
2599,0.49071464,0.70219356,0.38333333
2699,0.5512972,0.6520075,0.45333335
2799,0.55154485,0.46073395,0.76666665
2899,0.50231206,0.57606816,0.56666666
2999,0.4904414,0.5798906,0.58
3099,0.43301,0.45941997,0.7133333
3199,0.46772447,0.431889,0.69666666
3299,0.5012205,0.67286235,0.41333333
3399,0.5182084,0.48431015,0.64
3499,0.56581813,0.48804763,0.68666667
3599,0.6858275,0.4690009,0.68333334
3699,0.48948133,0.5676826,0.58
3799,0.65111536,0.40675184,0.80333334
3899,0.3291085,0.4785452,0.6333333
3999,0.57850856,0.44776702,0.76
4099,0.6019499,0.47681376,0.64
4199,0.37613258,0.44014624,0.77
4299,0.58535105,0.421941,0.8
4399,0.46434948,0.4033789,0.8466667
4499,0.45262077,0.39512637,0.83666664
4599,0.5856933,0.67734224,0.41
4699,0.45186165,0.56879216,0.48333332
4799,0.38779673,0.6831289,0.43333334
4899,0.5066244,0.5146318,0.65
4999,0.67180604,0.47487092,0.73333335
5099,0.3459549,0.39800313,0.84
5199,0.42068973,0.695205,0.39
5299,0.5464904,0.641409,0.43
5399,0.34790707,0.42393607,0.79
5499,0.38638708,0.5019868,0.63
5599,0.48625115,0.4221403,0.7633333
5699,0.58728284,0.48165894,0.68333334
5799,0.4762442,0.5549093,0.5933333
5899,0.4571507,0.4331131,0.7133333
5999,0.4741561,0.60451734,0.5233333
6099,0.39759013,0.36906242,0.83
6199,0.45916614,0.40680715,0.8333333
6299,0.43913606,0.44989818,0.68666667
6399,0.36078689,0.36531037,0.8466667
6499,0.32309934,0.3927112,0.82
6599,0.36403546,0.4712212,0.74
6699,0.37755144,0.65074426,0.50666666
6799,0.5166246,0.35351387,0.88666666
6899,0.60816437,0.38862395,0.8566667
6999,0.50447965,0.50719666,0.64666665
7099,0.41703257,0.561972,0.5933333
7199,0.35426012,0.36071065,0.8566667
7299,0.3888317,0.42107186,0.7733333
7399,0.5032962,0.37083524,0.82
7499,0.35636994,0.43414748,0.76666665
7599,0.27120283,0.47977352,0.7266667
7699,0.3858935,0.47043493,0.69666666
7799,0.3774558,0.47199896,0.69
7899,0.5153102,0.73875564,0.40333334
7999,0.50402445,0.40372163,0.79333335
8099,0.31187522,0.31764975,0.92333335
8199,0.28930998,0.61341804,0.51666665
8299,0.39304006,0.52425545,0.62666667
8399,0.25044748,0.43497396,0.73
8499,0.3176102,0.4246552,0.7733333
8599,0.7277198,0.4486135,0.69666666
8699,0.31986117,0.3226288,0.91333336
8799,0.36666027,0.6003562,0.51666665
8899,0.33087257,0.45082346,0.74
8999,0.4999622,0.38248065,0.7866667
9099,0.38198805,0.5575142,0.5733333
9199,0.4833506,0.5143425,0.67
9299,0.38624108,0.50142807,0.65
9399,0.42780545,0.45525596,0.73
9499,0.2619136,0.40293837,0.8
9599,0.3960662,0.47972602,0.68666667
9699,0.3403549,0.2766751,0.96
9799,0.32595602,0.4028062,0.7866667
9899,0.65409607,0.36424643,0.8566667
9999,0.6070215,0.5669777,0.5733333
10099,0.49214557,0.45402864,0.72
10199,0.7136657,0.2703357,0.98
10299,0.64003426,0.3580371,0.86
10399,0.49127614,0.4195316,0.7633333
10499,0.4655358,0.48130834,0.7266667
10599,0.3261037,0.5943178,0.56666666
10699,0.67948437,0.45433158,0.73
10799,0.3349582,0.45600957,0.74
10899,0.29320017,0.5478684,0.64666665
10999,0.4503981,0.3431426,0.87333333
11099,0.4255332,0.37672693,0.83666664
11199,0.34838235,0.6362808,0.50666666
11299,0.40900072,0.56082547,0.5966667
11399,0.41349795,0.42801657,0.75
11499,0.57009166,0.46892396,0.6766667
11599,0.53427297,0.54143244,0.66
11699,0.30448666,0.4747416,0.72333336
11799,0.27323848,0.30733696,0.91333336
11899,0.5005006,0.43623602,0.70666665
11999,0.444236,0.39769164,0.8
12099,0.55984694,0.35334003,0.8666667
12199,0.56968725,0.37916464,0.8333333
12299,0.4591118,0.61188287,0.55333334
12399,0.38312685,0.6278074,0.5233333
12499,0.41301337,0.34993905,0.88666666
12599,0.43570253,0.47699556,0.69666666
12699,0.31098518,0.47601837,0.70666665
12799,0.3289523,0.40303257,0.79
12899,0.25939342,0.2761558,0.96
12999,0.66910046,0.5237206,0.66333336
13099,0.30092767,0.44371256,0.7633333
13199,0.28124246,0.52620023,0.5933333
13299,0.37794316,0.28001252,0.96666664
13399,0.33329436,0.728293,0.43333334
13499,0.35141364,0.29301712,0.94
13599,0.484045,0.34847832,0.88666666
13699,0.35525724,0.27166864,0.9633333
13799,0.3984034,0.39555618,0.79
13899,0.3685908,0.33608982,0.86
13999,0.26291597,0.5522247,0.61
14099,0.46219054,0.3213094,0.88666666
14199,0.5404193,0.56613564,0.57666665
14299,0.31624922,0.30841625,0.93333334
14399,0.3456168,0.54981154,0.63
14499,0.39103422,0.6093292,0.57666665
14599,0.2841554,0.37011114,0.85
14699,0.25303546,0.31109524,0.88666666
14799,0.29965705,0.3163546,0.91333336
14899,0.43122956,0.47705445,0.7
14999,0.3801644,0.35777572,0.8666667
15099,0.36647752,0.26229042,0.98333335
15199,0.44702402,0.6450161,0.49333334
15299,0.40478384,0.5635595,0.5833333
15399,0.3995525,0.32597852,0.9
15499,0.35879135,0.4683936,0.7133333
15599,0.47210994,0.36693487,0.85
15699,0.2761295,0.5029987,0.6566667
15799,0.46800113,0.48271072,0.68333334
15899,0.48316136,0.41815865,0.79333335
15999,0.2865887,0.55728096,0.5833333
16099,0.29821393,0.34185818,0.89
16199,0.47794107,0.455807,0.72
16299,0.2654128,0.5106915,0.62666667
16399,0.5567618,0.45296657,0.69666666
16499,0.39278552,0.35287988,0.88666666
16599,0.24369234,0.5478166,0.61333334
16699,0.2882586,0.42726114,0.75
16799,0.2606074,0.53236276,0.64666665
16899,0.3611746,0.31474558,0.9
16999,0.3059397,0.36909223,0.8433333
17099,0.30620554,0.51398623,0.67333335
17199,0.3876119,0.47662312,0.72
17299,0.25716218,0.43367156,0.75333333
17399,0.407885,0.57599103,0.5933333
17499,0.46829775,0.52405566,0.63
17599,0.28674138,0.54489386,0.62666667
17699,0.284991,0.48543194,0.68333334
17799,0.24572308,0.6909517,0.43
17899,0.43571487,0.26806632,0.96
17999,0.36286905,0.2847537,0.94666666
18099,0.33977318,0.34379044,0.8933333
18199,0.41736674,0.34095916,0.87
18299,0.28893733,0.51675373,0.68333334
18399,0.36342385,0.3511262,0.8566667
18499,0.56596595,0.5127101,0.67333335
18599,0.48654065,0.5386279,0.6333333
18699,0.36636868,0.28886753,0.93333334
18799,0.31590983,0.40746975,0.78
18899,0.42407942,0.40450257,0.7966667
18999,0.39161417,0.6111812,0.56666666
19099,0.5119732,0.30951115,0.9266667
19199,0.48321226,0.42192402,0.76
19299,0.3488876,0.3543619,0.86333334
19399,0.35369658,0.3902055,0.81333333
19499,0.28886038,0.5196795,0.6666667
19599,0.37140575,0.31278285,0.9166667
19699,0.37541476,0.4033329,0.79
19799,0.48703304,0.35767332,0.8566667
19899,0.45629418,0.3325694,0.9066667
19999,0.36691496,0.47724763,0.7133333
20099,0.37723926,0.48067805,0.71
20199,0.28984097,0.4925199,0.6933333
20299,0.3457724,0.5386942,0.62666667
20399,0.4872243,0.59966254,0.5733333
20499,0.4175,0.5288699,0.67
20599,0.33429933,0.2536968,0.99333334
20699,0.39120987,0.52998143,0.6433333
20799,0.2669641,0.30473387,0.92
20899,0.39671132,0.39909717,0.83666664
20999,0.4412179,0.35188013,0.86
21099,0.2600126,0.28443307,0.9433333
21199,0.37247005,0.328829,0.8933333
21299,0.33097517,0.39970347,0.77666664
21399,0.43775687,0.43557712,0.76
21499,0.56650466,0.25938952,0.9866667
21599,0.30994418,0.35657838,0.8566667
21699,0.29176596,0.37128487,0.81666666
21799,0.3620611,0.57213855,0.6066667
21899,0.46166945,0.46409577,0.70666665
21999,0.49025583,0.29852962,0.92
22099,0.4483079,0.47775894,0.71666664
22199,0.26533905,0.25994286,0.97333336
22299,0.34197307,0.3049971,0.92
22399,0.35208645,0.4899762,0.71
22499,0.30660298,0.42869467,0.75
22599,0.33855924,0.47301835,0.6933333
22699,0.3089559,0.40341806,0.80333334
22799,0.28605554,0.3929565,0.80333334
22899,0.31384042,0.28346783,0.9533333
22999,0.34928408,0.4589742,0.7266667
23099,0.3132135,0.39993012,0.83
23199,0.42273292,0.35760888,0.8566667
23299,0.33157226,0.41966158,0.76
23399,0.3768593,0.45544043,0.7266667
23499,0.2784573,0.34661093,0.87
23599,0.33204585,0.62747556,0.52666664
23699,0.43223026,0.75697917,0.39
23799,0.41377726,0.5172933,0.65
23899,0.44693592,0.33254504,0.8833333
23999,0.46065602,0.45512155,0.6666667
24099,0.4677106,0.53645736,0.65
24199,0.31807157,0.64834064,0.49333334
24299,0.40601304,0.48251587,0.69
24399,0.26574078,0.38014618,0.8333333
24499,0.45761716,0.33752745,0.8833333
24599,0.381116,0.46972734,0.7
24699,0.41188267,0.44821122,0.75666666
24799,0.44522405,0.37188777,0.83
24899,0.270042,0.6507528,0.51666665
24999,0.2929151,0.47008428,0.74333334
