iter,train_loss,test_loss,acc
99,1.2171091,1.2184834,0.212
199,1.0988227,1.1059004,0.116
299,1.0686651,1.0695319,0.186
399,1.0564451,1.0582446,0.19
499,1.0492513,1.0499719,0.172
599,1.0460583,1.0450852,0.192
699,1.0429693,1.0441803,0.166
799,1.0420401,1.0442384,0.126
899,1.038481,1.0401481,0.216
999,1.0392805,1.039801,0.204
1099,1.0384103,1.0402999,0.174
1199,1.0403754,1.0398126,0.226
1299,1.038991,1.0381414,0.226
1399,1.0365012,1.035076,0.26
1499,1.0382063,1.0218612,0.232
1599,1.0385871,1.0395904,0.198
1699,1.0380962,1.0145272,0.26
1799,1.0310099,1.0242236,0.288
1899,1.0359365,1.0355295,0.244
1999,1.0307702,1.0395861,0.178
2099,1.0282822,1.0342013,0.23
2199,1.0434046,1.047431,0.158
2299,1.0445249,1.0454649,0.222
2399,0.9843613,1.0408541,0.156
2499,1.0343355,1.0364527,0.164
2599,1.0300297,1.0347646,0.21
2699,1.0461563,1.0502347,0.162
2799,0.9521753,1.0333048,0.178
2899,1.0411799,1.0197382,0.262
2999,1.0319834,1.0277252,0.218
3099,1.0387385,0.9970408,0.336
3199,1.0378534,1.0294051,0.238
3299,0.9547531,1.0151206,0.312
3399,0.94321185,0.98163515,0.31
3499,0.99026775,1.0117954,0.262
3599,1.0265355,1.0356245,0.172
3699,1.0005966,1.0144293,0.298
3799,1.0482614,1.0269027,0.246
3899,0.97651863,1.0139183,0.282
3999,0.9828435,0.9258694,0.378
4099,0.9401951,0.96637815,0.328
4199,1.0246168,1.0179219,0.256
4299,0.96699303,0.9972566,0.256
4399,1.027784,1.0105174,0.338
4499,1.0075752,1.0333925,0.246
4599,0.8709957,0.98963916,0.332
4699,0.9513976,0.97223103,0.284
4799,0.9516306,0.8619071,0.502
4899,0.90191746,0.9569159,0.358
4999,0.97400904,1.0020686,0.28
5099,0.97449386,0.93494815,0.4
5199,1.0068804,1.0274209,0.24
5299,0.8858058,0.97213525,0.366
5399,0.9131997,0.986293,0.268
5499,0.94915855,0.86209565,0.506
5599,0.9381423,1.0274392,0.21
5699,0.96412295,0.9923052,0.308
5799,1.0086896,0.96194047,0.32
5899,0.987337,0.8836079,0.406
5999,0.9802515,1.0367004,0.302
6099,0.86622316,0.91951704,0.438
6199,0.90380347,0.8611371,0.406
6299,0.99868107,0.84613574,0.502
6399,0.9083303,1.0191545,0.266
6499,1.065644,0.948958,0.372
6599,0.8936303,0.7833952,0.53
6699,0.8973578,0.87275904,0.426
6799,0.9630065,0.9238708,0.426
6899,0.85077155,0.8834664,0.412
6999,0.8956087,0.89371103,0.428
7099,0.8891655,0.936501,0.472
7199,0.82275677,0.86077327,0.476
7299,0.8299271,0.87261003,0.502
7399,0.94758046,0.96947193,0.384
7499,0.80035555,0.81904066,0.44
7599,0.8487589,0.8338411,0.46
7699,0.87943995,0.8082925,0.498
7799,0.7673887,0.8912943,0.4
7899,0.91810787,0.8177239,0.446
7999,0.8396179,0.8322666,0.518
8099,0.85116607,0.8895304,0.426
8199,0.87983733,0.8066772,0.542
8299,0.8232559,0.7938491,0.512
8399,0.8968975,0.9423747,0.414
8499,0.8602854,0.9648544,0.376
8599,0.96439517,0.8008577,0.558
8699,0.79078364,0.8693926,0.434
8799,0.86822873,1.0004375,0.29
8899,0.928102,0.8560149,0.4
8999,0.7589862,0.8019191,0.598
9099,0.73662883,0.7864816,0.59
9199,0.8114985,0.76434463,0.584
9299,0.8755825,0.98312527,0.34
9399,0.818367,0.815823,0.492
9499,0.85585415,0.99999243,0.33
9599,0.7049562,0.7870253,0.512
9699,0.777946,0.9788449,0.356
9799,0.7521408,0.73641235,0.55
9899,0.78121865,0.9277954,0.372
9999,0.8157636,0.7914928,0.516
10099,0.7822551,0.83294755,0.472
10199,0.76372087,0.8305765,0.524
10299,0.8599014,0.84571767,0.492
10399,0.9571034,0.84298867,0.488
10499,0.7658882,0.9883828,0.322
10599,0.68896633,0.75975794,0.586
10699,0.7141906,0.9084681,0.444
10799,0.74201256,0.80251765,0.508
10899,0.75571996,0.72046703,0.68
10999,0.7761212,0.79999506,0.52
11099,0.8014495,0.843421,0.482
11199,0.9587725,0.8386022,0.484
11299,0.69683826,1.0715889,0.232
11399,0.7517265,0.77692574,0.55
11499,0.66121715,0.7658216,0.572
11599,0.87888986,0.78689426,0.578
11699,0.8095145,0.99191016,0.326
11799,0.9412788,0.8395349,0.452
11899,0.9083126,0.857234,0.498
11999,0.7932211,0.80261093,0.404
12099,0.8322608,0.87359715,0.448
12199,0.82870305,0.7379369,0.58
12299,0.76220226,0.9168717,0.406
12399,0.69749665,0.71886325,0.566
12499,0.86373824,0.7711713,0.52
12599,0.8432759,0.91771024,0.4
12699,0.7356144,0.8668095,0.458
12799,0.85526675,0.7880562,0.564
12899,0.8028223,0.7422925,0.548
12999,0.88414514,0.987909,0.356
13099,0.7656113,0.9770192,0.31
13199,0.74254173,0.83457255,0.492
13299,0.77273184,0.74354553,0.56
13399,0.83383304,0.83497596,0.522
13499,0.9132274,0.8356867,0.498
13599,0.7363858,0.8137606,0.502
13699,0.8080603,0.8281735,0.506
13799,0.7905534,0.7119457,0.598
13899,0.67013097,0.88240564,0.388
13999,0.78644764,0.893138,0.396
14099,0.97325754,0.9775567,0.406
14199,0.82204187,0.78023714,0.566
14299,0.7413328,0.73310643,0.636
14399,0.79408026,0.97187555,0.32
14499,0.71185696,0.9145078,0.372
14599,0.76623267,0.88934404,0.47
14699,0.861411,0.9840642,0.318
14799,0.88960993,0.85237926,0.448
14899,0.81513774,0.6853188,0.678
14999,0.6908001,0.93982375,0.4
15099,0.9504263,0.85897315,0.452
15199,0.81574905,0.9299054,0.426
15299,0.87285125,0.78482383,0.51
15399,0.7578138,0.8104861,0.524
15499,0.6333435,0.7810561,0.604
15599,0.78059995,0.91459036,0.472
15699,0.85850894,0.76519054,0.608
15799,0.8576711,0.68002456,0.684
15899,0.8229631,0.84185106,0.488
15999,0.78761286,0.85560554,0.488
16099,0.8994535,0.7361484,0.674
16199,0.7079671,1.0123813,0.324
16299,0.69422054,1.0891643,0.258
16399,0.75435805,0.8122187,0.516
16499,0.77449805,0.7328375,0.638
16599,0.7609468,0.77760816,0.51
16699,0.835968,0.8819548,0.468
16799,0.77536196,0.72684216,0.644
16899,0.7073716,0.85159624,0.49
16999,0.62124693,0.7430983,0.618
17099,0.7634617,0.91058964,0.426
17199,0.710868,0.8203886,0.546
17299,0.82477534,0.80160767,0.546
17399,0.8369633,0.79426146,0.506
17499,0.7626039,0.6763793,0.68
17599,0.85966617,0.87383026,0.476
17699,0.6774877,0.79434764,0.584
17799,0.7698754,0.87618655,0.474
17899,0.78229344,0.9015622,0.438
17999,0.7017071,0.7692412,0.622
18099,0.8292624,0.7166407,0.668
18199,0.8054193,0.89019287,0.448
18299,0.78124595,0.73914516,0.586
18399,0.6873083,0.98692614,0.36
18499,0.71930593,0.8037643,0.584
18599,0.70207494,0.8543747,0.46
18699,0.67823136,0.8476323,0.514
18799,0.759137,0.98702544,0.368
18899,0.5882812,0.6430923,0.764
18999,0.6572873,0.7757614,0.57
19099,0.7269809,0.88530296,0.46
19199,0.7684254,0.848444,0.484
19299,0.7990545,0.77144414,0.596
19399,0.783573,0.69358045,0.698
19499,0.7204124,0.72118837,0.654
19599,0.7783702,0.7658929,0.602
19699,0.7565533,0.8559344,0.506
19799,0.68552905,0.81594896,0.57
19899,0.86030614,0.7811273,0.6
19999,0.732508,0.82881254,0.494
20099,0.85534,0.7987851,0.562
20199,0.6565856,0.80458206,0.546
20299,0.6875113,0.6665325,0.644
20399,0.7869868,0.8700318,0.49
20499,0.72855884,0.8847798,0.462
20599,0.6543993,0.71151835,0.638
20699,0.80462104,0.6498599,0.734
20799,0.61767185,0.7989323,0.578
20899,0.6754126,0.6416809,0.746
20999,0.7074064,0.7582774,0.64
21099,0.7954689,0.7068275,0.672
21199,0.63342154,0.8102049,0.566
21299,0.7084235,0.7400647,0.58
21399,0.7117411,0.7646495,0.624
21499,0.6906155,0.77107435,0.564
21599,0.68663085,0.9013982,0.458
21699,0.84562474,0.9115934,0.416
21799,0.82105905,0.65316564,0.746
21899,0.6390077,0.8284299,0.548
21999,0.87126714,0.7917972,0.62
22099,0.70780563,0.8079401,0.572
22199,0.75655556,0.84298694,0.518
22299,0.5404362,0.7389288,0.628
22399,0.6289991,0.76462364,0.628
22499,0.7992239,0.7783039,0.592
22599,0.7284404,0.77706945,0.54
22699,0.6640998,0.7163092,0.64
22799,0.5966052,0.78592294,0.57
22899,0.72403234,0.7387188,0.622
22999,0.6039301,0.7590099,0.618
23099,0.61897856,0.874527,0.476
23199,0.58041704,0.685497,0.71
23299,0.8345194,0.8031624,0.546
23399,0.7331034,0.7598651,0.628
23499,0.8087395,0.75910544,0.604
23599,0.6677607,0.76159304,0.606
23699,0.6976167,0.7328837,0.654
23799,0.68177444,0.7004156,0.676
23899,0.57616234,0.7604792,0.614
23999,0.73793495,0.8185878,0.536
24099,0.5848011,0.7480908,0.636
24199,0.7455946,0.74288803,0.562
24299,0.6561254,0.8871748,0.486
24399,0.6033071,0.8091535,0.572
24499,0.70184404,0.8842651,0.498
24599,0.6528796,0.748522,0.584
24699,0.6762367,0.6652525,0.732
24799,0.7334213,0.63223857,0.782
24899,0.63681304,0.72987634,0.642
24999,0.639156,0.80836135,0.57
