iter,train_loss,test_loss,acc
17099,1.0210462,1.0210445,0.2
17199,1.021044,1.0210481,0.2
17299,1.0210401,1.0210497,0.178
17399,1.021052,1.0210439,0.2
17499,1.0210502,1.0210495,0.172
17599,1.021016,1.0210375,0.2
17699,1.0210505,1.021043,0.224
17799,1.0210478,1.0210441,0.2
17899,1.0210525,1.0210458,0.198
17999,1.0210415,1.0210334,0.2
18099,1.0210488,1.0210489,0.2
18199,1.021045,1.0210449,0.202
18299,1.0210444,1.0210453,0.208
18399,1.0210361,1.0210428,0.206
18499,1.0210505,1.0210481,0.2
18599,1.0210088,1.021058,0.2
18699,1.0210488,1.0210502,0.2
18799,1.021045,1.0210463,0.2
18899,1.0210612,1.0210528,0.2
18999,1.0210431,1.0210445,0.2
19099,1.0210371,1.0210468,0.2
19199,1.0210493,1.02104,0.216
19299,1.0210444,1.0210476,0.2
19399,1.0210431,1.0210445,0.202
19499,1.0210452,1.0210468,0.2
19599,1.0210549,1.0210457,0.2
19699,1.0210435,1.0210416,0.196
19799,1.021047,1.0210463,0.2
19899,1.021049,1.0210457,0.2
19999,1.0210279,1.0210475,0.178
20099,1.0210413,1.0210418,0.222
20199,1.0210502,1.0210458,0.192
20299,1.021052,1.0210469,0.212
20399,1.0210481,1.021046,0.204
20499,1.021043,1.0210452,0.194
20599,1.021045,1.0210478,0.178
20699,1.0210458,1.021046,0.2
20799,1.0210493,1.0210487,0.2
20899,1.0210493,1.0210472,0.2
20999,1.0210463,1.0210457,0.2
21099,1.0210403,1.0210432,0.2
21199,1.021049,1.021047,0.2
21299,1.0210403,1.0210441,0.2
21399,1.0210327,1.0210421,0.2
21499,1.0210413,1.0210468,0.2
21599,1.0210402,1.0210478,0.2
21699,1.0210453,1.0210454,0.204
21799,1.0210403,1.0210469,0.2
21899,1.0210516,1.0210472,0.182
21999,1.0210526,1.0210449,0.2
22099,1.0210496,1.0210537,0.198
22199,1.0210475,1.0210456,0.196
22299,1.0210426,1.0210475,0.19
22399,1.02105,1.0210446,0.216
22499,1.0210435,1.0210491,0.2
22599,1.0210516,1.0210468,0.188
22699,1.0210476,1.0210462,0.204
22799,1.0210415,1.0210447,0.2
22899,1.0210419,1.0210468,0.2
22999,1.0210469,1.0210484,0.19
23099,1.0210327,1.0210445,0.202
23199,1.0210472,1.0210456,0.2
23299,1.0210435,1.0210445,0.206
23399,1.0210454,1.0210452,0.2
23499,1.0210465,1.0210456,0.2
23599,1.0210425,1.0210463,0.196
23699,1.0210364,1.021046,0.2
23799,1.0210474,1.0210459,0.2
23899,1.0210451,1.0210464,0.2
23999,1.0210443,1.021046,0.2
24099,1.0210431,1.0210463,0.194
24199,1.0210456,1.0210449,0.206
24299,1.0210489,1.0210457,0.2
24399,1.0210482,1.0210463,0.18
24499,1.0210469,1.021045,0.212
24599,1.0210463,1.0210463,0.2
24699,1.0210466,1.0210449,0.206
24799,1.0210483,1.0210458,0.198
24899,1.021044,1.0210451,0.2
24999,1.0210451,1.0210451,0.2
