iter,train_loss,test_loss,acc
16399,0.86845475,0.91849923,0.315
16499,0.88438296,0.89622253,0.3475
16599,0.9069897,0.8077893,0.5125
16699,0.81714827,0.9416654,0.3225
16799,0.7368244,0.7447649,0.5725
16899,0.9687662,0.9572721,0.24
16999,0.9073311,0.8914457,0.3725
17099,0.8331987,0.8054181,0.32
17199,0.85040724,0.7753844,0.5475
17299,0.7693459,0.8887352,0.38
17399,0.8233985,0.9067145,0.36
17499,0.89825004,0.87303925,0.4475
17599,0.830858,0.8823376,0.47
17699,0.8151655,0.8660213,0.5275
17799,0.8264404,0.7456866,0.5
17899,0.81427276,0.80635625,0.3625
17999,0.7945695,0.9339769,0.375
18099,0.84090245,0.8737833,0.37
18199,0.7821497,0.9448847,0.2525
18299,0.8306243,0.91230255,0.2675
18399,0.7736515,0.82337725,0.415
18499,0.89539605,0.7757825,0.5075
18599,0.9182001,0.8771327,0.4175
18699,0.84262466,0.81741315,0.3225
18799,0.7801461,0.84734464,0.4775
18899,0.8135656,0.78951585,0.4975
18999,0.8324535,0.75311416,0.425
19099,0.8472775,0.85866576,0.5325
19199,0.8477881,0.85017365,0.385
19299,0.8145833,0.78117096,0.3825
19399,0.85624003,0.8370184,0.505
19499,0.8753053,0.788307,0.45
19599,0.8991906,0.9040931,0.325
19699,0.82324123,0.8533852,0.4675
19799,0.67788774,0.7412488,0.505
19899,0.92790735,0.8654156,0.4225
19999,0.8970515,0.8065607,0.49
20099,0.7795648,0.9103232,0.2975
20199,0.802917,0.88420355,0.3025
20299,0.8494394,0.68132514,0.68
20399,0.828373,0.8197858,0.545
20499,0.861894,0.85707194,0.3975
20599,0.9526144,0.75492185,0.395
20699,0.78880966,0.8642698,0.3575
20799,0.8409783,0.8305671,0.5375
20899,0.7417728,0.8809981,0.4375
20999,0.77077544,0.7775626,0.61
21099,0.87499976,0.8042242,0.6575
21199,0.82051456,0.80734336,0.515
21299,0.8341848,0.7845263,0.4525
21399,0.8934446,0.8177117,0.495
21499,0.7719945,0.7697765,0.51
21599,0.76682645,0.9220189,0.3125
21699,0.81045526,0.88075465,0.335
21799,0.6858107,0.8310218,0.4875
21899,0.8253258,0.8317809,0.5
21999,0.6473231,0.9241366,0.3375
22099,0.74176216,0.785063,0.5275
22199,0.90676713,0.8196916,0.475
22299,0.9068247,0.82880074,0.4725
22399,0.75564164,0.9032874,0.275
22499,0.9460007,0.8495093,0.3675
22599,0.84749377,0.73931223,0.5075
22699,0.8362546,0.782543,0.3975
22799,0.8809513,0.9243767,0.32
22899,0.78360736,0.8465422,0.3725
22999,0.8543204,0.85147065,0.5025
23099,0.74736196,0.8999528,0.435
23199,0.7418665,0.84286314,0.3775
23299,0.8626034,0.8664246,0.445
23399,0.8049696,0.913198,0.27
23499,0.813157,0.80152977,0.3475
23599,0.70867026,0.77268547,0.47
23699,0.72713333,0.8812651,0.3675
23799,0.84247786,0.85453874,0.2775
23899,0.777552,0.93234193,0.315
23999,0.81486905,0.85727453,0.41
24099,0.83871895,0.89709425,0.2625
24199,0.7938234,0.8834318,0.25
24299,0.8168978,0.7002691,0.5875
24399,0.819914,0.9076669,0.375
24499,0.70514244,0.9480135,0.3
24599,0.83237225,0.82442313,0.4775
24699,0.8331269,0.8207466,0.415
24799,0.83438814,0.9594798,0.2825
24899,0.8480177,0.9131265,0.3025
24999,0.7511972,0.8160754,0.3375
