iter,train_loss,test_loss,acc
16999,0.83095133,0.9159281,0.416
17099,0.94270545,0.99558586,0.226
17199,0.8418287,0.80209374,0.546
17299,0.7720074,0.84551245,0.32
17399,0.9564993,0.87857056,0.402
17499,0.8786958,0.8535715,0.492
17599,1.0142868,0.7960679,0.556
17699,0.7931334,0.91570485,0.362
17799,0.98227006,0.93889296,0.302
17899,0.85605156,1.0024613,0.186
17999,0.9578764,1.0028989,0.164
18099,1.0267946,0.8749264,0.406
18199,1.0440252,0.8581978,0.454
18299,0.83764803,0.9991775,0.232
18399,0.88676006,0.94258744,0.158
18499,0.824541,1.039563,0.234
18599,0.8939403,0.97584754,0.238
18699,0.8082776,0.95693016,0.172
18799,0.95296466,0.95578605,0.186
18899,0.897158,0.8459666,0.518
18999,1.0101545,1.0391735,0.188
19099,0.8003071,0.8292411,0.492
19199,0.892382,0.9899138,0.224
19299,1.0306957,1.0084313,0.142
19399,0.95333195,0.99115306,0.274
19499,0.7555336,0.905353,0.194
19599,0.95030195,1.008904,0.23
19699,0.7891943,0.8863964,0.262
19799,0.90615207,0.8408738,0.512
19899,1.0564511,0.9545626,0.352
19999,0.9216935,0.8023056,0.566
20099,0.95039165,0.8268968,0.448
20199,0.9344637,1.0081682,0.228
20299,0.978415,0.72557557,0.696
20399,0.94076777,0.9208139,0.284
20499,0.8437191,0.9477669,0.232
20599,0.85568225,0.8497482,0.38
20699,0.927632,0.9513923,0.354
20799,0.92911947,0.9034532,0.46
20899,0.8075401,0.90884817,0.432
20999,0.97291976,0.9200571,0.196
21099,0.947223,0.9295536,0.178
21199,0.83377516,0.79283315,0.6
21299,0.7550724,0.9173263,0.37
21399,0.8214091,0.91082764,0.208
21499,0.9413557,0.90534496,0.406
21599,0.945295,0.92940503,0.4
21699,0.84817445,0.942706,0.406
21799,0.8077485,0.8526046,0.428
21899,0.8290452,0.8493329,0.336
21999,0.87909746,0.9423675,0.26
22099,0.87678987,0.8786374,0.522
22199,0.94774497,1.0222992,0.28
22299,0.9040364,0.7947928,0.528
22399,0.89682454,0.9551422,0.32
22499,0.8165668,0.9439927,0.336
22599,0.9683255,0.7812024,0.574
22699,0.7499555,0.8898632,0.424
22799,1.0083815,0.99280804,0.16
22899,0.9436294,0.953007,0.164
22999,0.83713835,0.8547239,0.432
23099,0.9497525,0.7514927,0.566
23199,0.8422407,0.91458,0.206
23299,0.9426905,0.83781546,0.408
23399,0.9453703,0.8053053,0.634
23499,0.95331067,0.89166945,0.432
23599,0.8285676,0.9607389,0.304
23699,0.9306227,0.9515951,0.276
23799,0.8685117,0.93461055,0.436
23899,0.8912784,1.0165163,0.214
23999,0.8812172,0.90302074,0.456
24099,0.9513652,0.9565189,0.204
24199,0.8404481,0.95755726,0.318
24299,0.92744845,0.86265445,0.408
24399,0.7983587,0.87963176,0.43
24499,0.7754468,0.8943989,0.38
24599,0.79030097,0.9294951,0.342
24699,0.80309266,0.85021013,0.412
24799,0.94824255,0.9658641,0.376
24899,1.0011432,0.8986554,0.156
24999,0.8143579,0.83424634,0.466
iter,train_loss,test_loss,acc
99,1.220499,1.257664,0.2
199,1.1669728,1.1598665,0.2
299,1.148841,1.1465362,0.2
399,1.1352593,1.1351624,0.2
499,1.1314886,1.1320893,0.2
599,1.1323938,1.1324078,0.2
699,1.1325841,1.1302341,0.2
