iter,train_loss,test_loss,acc
14699,0.25407493,0.5239993,0.67333335
14799,0.3105093,0.32900545,0.89666665
14899,0.28861165,0.56068414,0.6166667
14999,0.29361296,0.41961822,0.75666666
15099,0.29696423,0.41677833,0.79
15199,0.3568133,0.29895347,0.93333334
15299,0.34824756,0.4782544,0.68333334
15399,0.28162658,0.2828225,0.95
15499,0.30155957,0.4879113,0.68333334
15599,0.4624587,0.32233703,0.9166667
15699,0.35467568,0.38277528,0.82
15799,0.30885404,0.45146483,0.74333334
15899,0.26641545,0.3989975,0.7866667
15999,0.37691864,0.6408845,0.5133333
16099,0.32759213,0.31169006,0.92333335
16199,0.36305705,0.28584844,0.95
16299,0.42318583,0.29515073,0.9533333
16399,0.4499168,0.46138754,0.7266667
16499,0.26974127,0.390633,0.82
16599,0.4407492,0.7042515,0.42666668
16699,0.3579372,0.37348977,0.82666665
16799,0.42543164,0.3583406,0.87333333
16899,0.29049295,0.497126,0.68333334
16999,0.31910968,0.2648591,0.9766667
17099,0.3946681,0.30945653,0.93333334
17199,0.37511626,0.26802558,0.96666664
17299,0.3634646,0.32216734,0.9033333
17399,0.56556326,0.35174897,0.8466667
17499,0.35932052,0.25644383,0.98333335
17599,0.50577444,0.39089087,0.8066667
17699,0.31931344,0.2959256,0.9433333
17799,0.27411,0.36963913,0.8333333
17899,0.4976006,0.5669018,0.5933333
17999,0.2892284,0.34489855,0.87666667
18099,0.3167125,0.32862577,0.89666665
18199,0.31295997,0.6090464,0.5566667
18299,0.4050068,0.41662613,0.77
18399,0.27891946,0.4658653,0.7133333
18499,0.48074403,0.34614542,0.87666667
18599,0.4897757,0.3321707,0.8933333
18699,0.3817635,0.45093802,0.73
18799,0.39201787,0.6107962,0.57666665
18899,0.3889043,0.5402823,0.63
18999,0.29729375,0.33487907,0.89
19099,0.299988,0.2748107,0.95666665
19199,0.31110704,0.56115603,0.60333335
19299,0.3651285,0.32933503,0.88666666
19399,0.47770715,0.41305435,0.7866667
19499,0.2940882,0.50366366,0.68
19599,0.27508572,0.5475446,0.66333336
19699,0.36591744,0.4845514,0.7
19799,0.43333456,0.6543768,0.5133333
19899,0.3134886,0.28922236,0.94
19999,0.32391742,0.30764258,0.92
20099,0.32416606,0.47886062,0.72333336
20199,0.35490057,0.38839576,0.81666666
20299,0.37514162,0.5117327,0.65
20399,0.30236587,0.34527028,0.8666667
20499,0.3360729,0.47987446,0.70666665
20599,0.38503966,0.4069553,0.7866667
20699,0.32722136,0.34144768,0.87
20799,0.3811165,0.3505039,0.88
20899,0.6064088,0.30369797,0.93333334
20999,0.5363425,0.36906874,0.83666664
21099,0.3311719,0.45419666,0.70666665
21199,0.37604952,0.39457032,0.8066667
21299,0.26681218,0.52966833,0.66333336
21399,0.27726367,0.6868119,0.48333332
21499,0.2642338,0.47126454,0.73
21599,0.35122204,0.3441169,0.88
21699,0.43436226,0.4703994,0.72333336
21799,0.35722446,0.47710496,0.69666666
21899,0.36748615,0.5143859,0.66
21999,0.2976942,0.43944788,0.74666667
22099,0.38710865,0.2715937,0.95666665
22199,0.27211925,0.55037844,0.63666666
22299,0.28405842,0.36390257,0.85
22399,0.28247347,0.27098256,0.96
22499,0.30785245,0.3289149,0.89
22599,0.43433857,0.34327018,0.87666667
22699,0.24486618,0.54710996,0.62
22799,0.3261017,0.44012365,0.75333333
22899,0.46155548,0.32601997,0.89666665
22999,0.3597889,0.5088218,0.6933333
23099,0.48402393,0.36661085,0.86
23199,0.35598218,0.30848044,0.92333335
23299,0.45087066,0.36182147,0.8566667
23399,0.46785617,0.51836526,0.6766667
23499,0.40471828,0.30662233,0.9166667
23599,0.31461617,0.59732646,0.56333333
23699,0.2453012,0.40497208,0.7966667
23799,0.24764562,0.35518077,0.8566667
23899,0.25096372,0.37127316,0.8333333
23999,0.33418104,0.26663053,0.97
24099,0.3644607,0.41278458,0.78333336
24199,0.48526683,0.34245637,0.87333333
24299,0.26836833,0.32978344,0.87
24399,0.28284404,0.27325848,0.96666664
24499,0.2671936,0.36095855,0.8566667
24599,0.39713994,0.6393337,0.52
24699,0.27868786,0.28791648,0.94
24799,0.32107902,0.29531765,0.9266667
24899,0.3548194,0.25461358,0.9766667
24999,0.2551056,0.41508335,0.78
