iter,train_loss,test_loss,acc
17099,1.194842,1.2217885,0.342
17199,1.172667,1.2290907,0.214
17299,1.1331112,1.2012829,0.398
17399,1.2444572,1.2280116,0.28
17499,1.1200044,1.2424471,0.31
17599,1.2351751,1.173025,0.474
17699,1.1867166,1.1170744,0.576
17799,1.2449474,1.1255314,0.506
17899,1.1798542,1.2294983,0.34
17999,1.2376939,1.2067323,0.354
18099,1.2160813,1.223408,0.304
18199,1.2616198,1.1971022,0.424
18299,1.1900791,1.2343147,0.272
18399,1.1460514,1.1493224,0.478
18499,1.1600283,1.2561151,0.23
18599,1.0930789,1.2111285,0.358
18699,1.2030705,1.2059427,0.374
18799,1.179198,1.182651,0.434
18899,1.1881052,1.2536502,0.248
18999,1.2705716,1.212002,0.306
19099,1.1723425,1.1993908,0.32
19199,1.1902764,1.1640658,0.456
19299,1.2062383,1.225779,0.336
19399,1.240977,1.2276525,0.344
19499,1.1850172,1.1791804,0.428
19599,1.0913241,1.2584021,0.226
19699,1.249692,1.2225891,0.282
19799,1.1157039,1.0946147,0.596
19899,1.2322723,1.2056133,0.376
19999,1.1855924,1.2411867,0.264
20099,1.1300656,1.1982793,0.396
20199,1.183857,1.2245159,0.358
20299,1.2522004,1.2010752,0.26
20399,1.1495621,1.2054703,0.374
20499,1.1755514,1.1221737,0.564
20599,1.2030804,1.1810063,0.416
20699,1.232414,1.1395453,0.478
20799,1.1636121,1.2362431,0.26
20899,1.1467829,1.1920658,0.422
20999,1.200651,1.2104023,0.252
21099,1.1868876,1.1813581,0.39
21199,1.1637936,1.1346296,0.524
21299,1.1970963,1.228511,0.308
21399,1.1969001,1.1745964,0.444
21499,1.1834338,1.252878,0.206
21599,1.2231834,1.1942539,0.378
21699,1.1455851,1.2386252,0.292
21799,1.2137829,1.2210647,0.332
21899,1.1837028,1.2452772,0.236
21999,1.2203103,1.1842757,0.418
22099,1.2321966,1.216256,0.304
22199,1.2593322,1.1862313,0.404
22299,1.1231753,1.1535345,0.482
22399,1.1298219,1.2244698,0.316
22499,1.2328857,1.1748912,0.438
22599,1.2105794,1.1778656,0.458
22699,1.2154945,1.2554382,0.246
22799,1.199473,1.2010365,0.364
22899,1.1754816,1.1934347,0.396
22999,1.2280998,1.1949024,0.394
23099,1.1309905,1.2438613,0.236
23199,1.2257525,1.2036597,0.296
23299,1.2146485,1.1437902,0.492
23399,1.1442721,1.174186,0.388
23499,1.155307,1.182476,0.406
23599,1.2494633,1.1945444,0.412
23699,1.1787789,1.2024578,0.328
23799,1.2144935,1.2583635,0.236
23899,1.1930473,1.1960887,0.39
23999,1.1584285,1.2272812,0.358
24099,1.218593,1.220445,0.334
24199,1.2115123,1.242728,0.278
24299,1.2420065,1.0967168,0.604
24399,1.1758304,1.2130176,0.334
24499,1.2436757,1.1582774,0.486
24599,1.1727724,1.1873525,0.422
24699,1.1648995,1.1620553,0.478
24799,1.1815931,1.1591531,0.438
24899,1.1931971,1.1753196,0.454
24999,1.1707329,1.1661279,0.466
25099,1.1692555,1.2441405,0.282
25199,1.1570936,1.1982722,0.388
25299,1.1537565,1.187153,0.43
25399,1.2344359,1.1904644,0.322
25499,1.1076186,1.2560289,0.238
25599,1.1933972,1.1783794,0.434
25699,1.2207878,1.1701047,0.454
25799,1.1687864,1.2132282,0.36
25899,1.248461,1.1985626,0.388
25999,1.1167169,1.1551903,0.49
26099,1.1936209,1.1783,0.446
26199,1.2063357,1.1721376,0.436
26299,1.1895107,1.2010478,0.332
26399,1.2700324,1.1950186,0.364
26499,1.1923039,1.1548567,0.534
26599,1.1289009,1.2030843,0.358
26699,1.2348484,1.1632029,0.46
26799,1.1705453,1.2037603,0.358
26899,1.1928852,1.1417754,0.51
26999,1.1644583,1.1159163,0.562
27099,1.2121141,1.197688,0.42
27199,1.1593983,1.1650372,0.454
27299,1.1336477,1.2180147,0.31
27399,1.1504856,1.1430938,0.514
27499,1.1069492,1.1950243,0.39
27599,1.206301,1.2215751,0.316
27699,1.0512621,1.2189624,0.334
27799,1.2132797,1.1878165,0.394
27899,1.1494553,1.1213244,0.52
27999,1.1382929,1.19799,0.358
28099,1.1749256,1.2217393,0.308
28199,1.0883309,1.2193013,0.326
28299,1.1495396,1.193055,0.392
28399,1.1063834,1.2024374,0.386
28499,1.2074769,1.0852052,0.636
28599,1.180739,1.1585387,0.458
28699,1.2231901,1.1644248,0.448
28799,1.1349314,1.2162515,0.348
28899,1.1890037,1.2111771,0.364
28999,1.1901935,1.247467,0.266
29099,1.1320593,1.2030541,0.362
29199,1.1525892,1.2186848,0.36
29299,1.080702,1.1266594,0.542
29399,1.1238711,1.212096,0.348
29499,1.2615315,1.1703917,0.432
29599,1.1932875,1.2212645,0.294
29699,1.1951255,1.214219,0.354
29799,1.1864549,1.1955022,0.336
29899,1.1717361,1.1566551,0.484
29999,1.2180831,1.229302,0.31
30099,1.0968184,1.2592329,0.242
30199,1.1673208,1.227667,0.3
30299,1.1656744,1.1965932,0.396
30399,1.1654768,1.2615781,0.244
30499,1.1997947,1.184075,0.372
30599,1.1157715,1.1812493,0.404
30699,1.2045763,1.2044954,0.392
30799,1.2076864,1.1859547,0.402
30899,1.1627028,1.1234235,0.542
30999,1.1763798,1.210029,0.394
31099,1.1364716,1.2501086,0.276
31199,1.124243,1.1514016,0.472
31299,1.1937214,1.182092,0.43
31399,1.1773833,1.1996092,0.354
31499,1.1347435,1.1864736,0.416
31599,1.1330729,1.1783042,0.442
31699,1.1773834,1.1330543,0.528
31799,1.1065638,1.1775479,0.384
31899,1.1212536,1.134231,0.534
31999,1.1998624,1.2076194,0.374
32099,1.1458795,1.1862832,0.422
32199,1.155467,1.1383377,0.522
32299,1.1687468,1.1597761,0.454
32399,1.2260443,1.2173798,0.352
32499,1.1818459,1.099931,0.594
32599,1.1486659,1.1931776,0.406
32699,1.2547948,1.1323763,0.534
32799,1.1939678,1.1671058,0.422
32899,1.2045057,1.1036574,0.572
32999,1.1516666,1.2276611,0.364
33099,1.2081217,1.1912546,0.38
33199,1.1181791,1.1274832,0.524
33299,1.2226781,1.1792562,0.394
33399,1.159136,1.2524995,0.212
33499,1.1824378,1.1340265,0.51
33599,1.2192513,1.1965466,0.354
33699,1.1285244,1.093764,0.624
33799,1.2072777,1.114365,0.568
33899,1.2376658,1.1571189,0.492
33999,1.1167591,1.2251132,0.334
34099,1.1998075,1.134942,0.51
34199,1.1591635,1.1869688,0.406
34299,1.1163412,1.1107905,0.594
34399,1.1475394,1.1893169,0.428
34499,1.1242123,1.1347035,0.508
34599,1.1956987,1.2041781,0.368
34699,1.255756,1.2217623,0.336
34799,1.1983466,1.2112801,0.294
34899,1.2232121,1.1368363,0.528
34999,1.1703696,1.1777523,0.426
