iter,train_loss,test_loss,acc
99,0.7971186,0.7860246,0.42
199,0.7221532,0.7282782,0.32666665
299,0.72134185,0.7210484,0.33
399,0.72277266,0.7220598,0.36
499,0.7243226,0.72183084,0.33333334
599,0.72297555,0.72169346,0.37
699,0.72110564,0.72100604,0.30333334
799,0.7218469,0.72079164,0.25666666
899,0.7213285,0.72084516,0.25
999,0.7208431,0.72072756,0.34
1099,0.7213684,0.7217118,0.42333335
1199,0.72080183,0.72241825,0.32666665
1299,0.7223897,0.718495,0.33333334
1399,0.72148824,0.7208569,0.32333332
1499,0.72102195,0.7207936,0.29333332
1599,0.7209378,0.72145915,0.37333333
1699,0.7209716,0.72121143,0.35666665
1799,0.7201605,0.7190777,0.24333334
1899,0.7328684,0.72333676,0.12
1999,0.7156992,0.6887698,0.36
2099,0.7231538,0.7286422,0.30666667
2199,0.72128797,0.72249055,0.32333332
2299,0.72106653,0.72055316,0.36666667
2399,0.7208863,0.7207346,0.33333334
2499,0.673708,0.72345257,0.25666666
2599,0.712729,0.7209827,0.34666666
2699,0.7268863,0.72268647,0.39666668
2799,0.7549403,0.72507566,0.32666665
2899,0.70666593,0.6980379,0.32333332
2999,0.69256324,0.5879464,0.6433333
3099,0.7646682,0.7330714,0.34333333
3199,0.71385914,0.72222775,0.32
3299,0.7404205,0.67154515,0.33666667
3399,0.72550917,0.52960193,0.71666664
3499,0.6821421,0.69793576,0.32666665
3599,0.62931883,0.68975365,0.43666667
3699,0.7098467,0.7326208,0.34333333
3799,0.71747035,0.715911,0.37
3899,0.71790534,0.709948,0.31333333
3999,0.69316036,0.5006826,0.75
4099,0.63540286,0.691682,0.35666665
4199,0.7357008,0.7505323,0.24333334
4299,0.6679523,0.6377461,0.58
4399,0.64831334,0.6653322,0.35333332
4499,0.7186303,0.5732098,0.67333335
4599,0.6878664,0.655528,0.5466667
4699,0.6004816,0.69481087,0.42666668
4799,0.7169594,0.71951383,0.40666667
4899,0.739361,0.6937412,0.45
4999,0.5777186,0.7299125,0.31
5099,0.73795867,0.68629736,0.47666666
5199,0.693542,0.68314856,0.35
5299,0.6272671,0.6932512,0.34666666
5399,0.67625934,0.67622334,0.51
5499,0.52363575,0.71319807,0.42666668
5599,0.73037523,0.7312225,0.30333334
5699,0.6224343,0.5677529,0.60333335
5799,0.7587185,0.6671543,0.27
