iter,train_loss,test_loss,acc
15899,0.54909873,0.4097892,0.76666665
15999,0.5032739,0.31631514,0.93333334
16099,0.45923224,0.6816641,0.46
16199,0.63241225,0.3979822,0.7866667
16299,0.39861593,0.45460257,0.75
16399,0.455847,0.3289286,0.91333336
16499,0.36984918,0.3479324,0.87666667
16599,0.38659608,0.48685536,0.6766667
16699,0.28787363,0.6885092,0.44666666
16799,0.36278892,0.44137543,0.73333335
16899,0.35049543,0.26291382,0.98333335
16999,0.4053891,0.40561667,0.74666667
17099,0.35862958,0.37038985,0.85333335
17199,0.5192407,0.59482497,0.56
17299,0.4644774,0.40743962,0.8066667
17399,0.4142697,0.48706493,0.69
17499,0.40337047,0.52756995,0.62
17599,0.3927394,0.4566513,0.74333334
17699,0.4004883,0.37025848,0.86
17799,0.32908472,0.52601457,0.65
17899,0.29365984,0.3539808,0.8566667
17999,0.6129111,0.35636044,0.8566667
18099,0.304252,0.5451123,0.67333335
18199,0.4887625,0.56455636,0.58
18299,0.38424182,0.41963464,0.75666666
18399,0.45774648,0.4364862,0.74666667
18499,0.35249844,0.29463822,0.95
18599,0.44352126,0.61658573,0.53333336
18699,0.57268363,0.43754053,0.76666665
18799,0.5737012,0.6552876,0.48666668
18899,0.53566426,0.31705096,0.9033333
18999,0.3695921,0.41552654,0.74666667
19099,0.4110736,0.5389871,0.67333335
19199,0.2727024,0.45761785,0.71
19299,0.3638164,0.52219915,0.6433333
19399,0.25479454,0.3462389,0.85
19499,0.29321536,0.48621514,0.61333334
19599,0.46529332,0.4921618,0.68333334
19699,0.3429449,0.40010026,0.8
19799,0.42087635,0.4343697,0.73
19899,0.7211485,0.25664505,0.99333334
19999,0.34937406,0.4692185,0.7
20099,0.34180117,0.6661984,0.5
20199,0.5667042,0.4134907,0.78333336
20299,0.49688104,0.5195993,0.6533333
20399,0.43257847,0.61649686,0.5366667
20499,0.47300848,0.5256638,0.61
20599,0.4461507,0.43182236,0.74666667
20699,0.3894039,0.47325596,0.6766667
20799,0.50561047,0.6090529,0.50666666
20899,0.384902,0.52090955,0.66333336
20999,0.37550426,0.32071915,0.89666665
21099,0.3716208,0.6006413,0.57
21199,0.3923603,0.4230081,0.78333336
21299,0.50563353,0.55889237,0.57666665
21399,0.4273931,0.40706384,0.8
21499,0.66532505,0.42411003,0.74
21599,0.32368496,0.28255343,0.9633333
21699,0.37752548,0.5615107,0.6066667
21799,0.51561713,0.48384893,0.6533333
21899,0.3061975,0.33340508,0.89
21999,0.44849923,0.4706841,0.6666667
22099,0.296119,0.32048365,0.91
22199,0.58493155,0.46224415,0.7266667
22299,0.62659305,0.49838328,0.5966667
22399,0.37943235,0.4938734,0.68666667
22499,0.31539816,0.3205559,0.93333334
22599,0.3696928,0.39431942,0.85
22699,0.46261787,0.46586522,0.71666664
22799,0.37927184,0.35502887,0.8466667
22899,0.4008222,0.26469666,0.97333336
22999,0.2875409,0.2879881,0.96
23099,0.7371941,0.61378074,0.54333335
23199,0.3375591,0.55419445,0.6333333
23299,0.56622416,0.42396605,0.74333334
23399,0.42735335,0.37691095,0.82666665
23499,0.40492496,0.44553298,0.7366667
23599,0.2976024,0.40876067,0.8
23699,0.38230476,0.30163553,0.9166667
23799,0.2631946,0.58236104,0.55333334
23899,0.5392867,0.46056265,0.72
23999,0.49889556,0.4477451,0.7633333
24099,0.5048246,0.4136148,0.76666665
24199,0.42959687,0.6135542,0.5466667
24299,0.39417776,0.54331064,0.6333333
24399,0.51856166,0.5269332,0.6566667
24499,0.31058595,0.30838686,0.9266667
24599,0.44026574,0.49549857,0.66333336
24699,0.7357251,0.6364396,0.53
24799,0.39378318,0.55150586,0.6
24899,0.47505853,0.5415773,0.6066667
24999,0.5283165,0.45512146,0.6766667
