iter,train_loss,test_loss,acc
16999,1.2151009,1.2348225,0.198
17099,1.1620042,1.2203066,0.342
17199,1.1828487,1.233953,0.212
17299,1.1394012,1.1813786,0.376
17399,1.2584419,1.2333541,0.29
17499,1.142505,1.2199924,0.38
17599,1.2473959,1.1787337,0.396
17699,1.1671242,1.1430646,0.504
17799,1.2487539,1.139357,0.49
17899,1.1672579,1.2463078,0.25
17999,1.2525194,1.207261,0.3
18099,1.2202196,1.2212607,0.288
18199,1.2640666,1.1836796,0.402
18299,1.21843,1.2447697,0.248
18399,1.162717,1.1738884,0.444
18499,1.170901,1.2603146,0.244
18599,1.1140473,1.2076404,0.378
18699,1.1896414,1.2257887,0.332
18799,1.1841522,1.1904223,0.39
18899,1.1813943,1.2588111,0.206
18999,1.265824,1.2311561,0.234
19099,1.1645297,1.1975939,0.274
19199,1.1937898,1.1660976,0.468
19299,1.1992569,1.2419846,0.292
19399,1.23016,1.2331358,0.322
19499,1.1908607,1.1711489,0.44
19599,1.1191207,1.2546165,0.248
19699,1.2510158,1.215474,0.348
19799,1.1041956,1.0941395,0.58
19899,1.2388376,1.189861,0.398
19999,1.1868687,1.2377195,0.278
20099,1.1108718,1.1640532,0.476
20199,1.1975217,1.2198046,0.336
20299,1.245117,1.2000022,0.262
20399,1.1648593,1.2053645,0.368
20499,1.2053554,1.159844,0.444
20599,1.23338,1.1781353,0.408
20699,1.2278773,1.150147,0.462
20799,1.1593281,1.247592,0.254
20899,1.1486235,1.2019818,0.376
20999,1.1873497,1.1974779,0.274
21099,1.2383617,1.1897556,0.39
21199,1.1588742,1.1150645,0.538
21299,1.200429,1.2159172,0.308
21399,1.2030299,1.1674668,0.456
21499,1.2286456,1.2522488,0.22
21599,1.2085596,1.1937783,0.39
21699,1.1517231,1.2622377,0.238
21799,1.212733,1.221182,0.376
21899,1.1990277,1.2462221,0.276
21999,1.2399364,1.1802001,0.416
22099,1.2364618,1.1901555,0.37
22199,1.280252,1.1924603,0.404
22299,1.1582754,1.1435335,0.528
22399,1.1288244,1.2286048,0.248
22499,1.2225432,1.1892031,0.394
22599,1.2228714,1.1734524,0.436
22699,1.222122,1.2591481,0.248
22799,1.209069,1.2116102,0.354
22899,1.1896142,1.1951697,0.402
22999,1.2244818,1.1917453,0.402
23099,1.10863,1.2359693,0.28
23199,1.2200103,1.196253,0.306
23299,1.1984863,1.1499076,0.466
23399,1.1736183,1.2071579,0.272
23499,1.1823351,1.225672,0.294
23599,1.2444674,1.1960064,0.4
23699,1.1747974,1.2049785,0.298
23799,1.2178261,1.2492533,0.222
23899,1.1997213,1.1695719,0.436
23999,1.1509972,1.2402754,0.198
24099,1.2554926,1.187072,0.384
24199,1.2008203,1.2524979,0.224
24299,1.2405703,1.1178566,0.544
24399,1.1759303,1.244009,0.218
24499,1.2486832,1.1506594,0.5
24599,1.2077311,1.1934024,0.402
24699,1.1898234,1.1578842,0.484
24799,1.2091235,1.1827773,0.418
24899,1.2324688,1.2065748,0.376
24999,1.2415272,1.1572305,0.468
25099,1.1871353,1.2519019,0.256
25199,1.1348836,1.2024856,0.366
25299,1.184316,1.1894482,0.386
25399,1.2199526,1.2358159,0.238
25499,1.1686316,1.2475152,0.256
25599,1.2068834,1.1936755,0.348
25699,1.2580585,1.1843597,0.458
25799,1.1861588,1.2124233,0.368
25899,1.268563,1.2220103,0.392
25999,1.0958042,1.1808527,0.432
26099,1.1775119,1.1909859,0.372
26199,1.1953777,1.1919465,0.352
26299,1.1873244,1.2453126,0.222
26399,1.2441856,1.1830497,0.388
26499,1.2332313,1.1457702,0.514
26599,1.152381,1.2025365,0.396
26699,1.2364657,1.1579572,0.442
26799,1.1967095,1.2082975,0.338
26899,1.1925119,1.1334431,0.528
26999,1.2443535,1.1577127,0.44
27099,1.2142017,1.2463092,0.31
27199,1.1611196,1.1901591,0.388
27299,1.1869265,1.2539897,0.256
27399,1.2201961,1.1647573,0.446
27499,1.195707,1.1933019,0.406
27599,1.2035638,1.2545791,0.224
27699,1.1595972,1.2002803,0.38
27799,1.1857582,1.211489,0.382
27899,1.21142,1.1643645,0.494
27999,1.1577402,1.2129858,0.292
28099,1.152137,1.2595376,0.228
28199,1.1480117,1.2191975,0.302
28299,1.1915591,1.2277207,0.278
28399,1.1111896,1.1832643,0.408
28499,1.2388848,1.105687,0.592
28599,1.2090753,1.1913402,0.366
28699,1.2625383,1.1589801,0.47
28799,1.1453965,1.2126535,0.348
28899,1.1498575,1.1882117,0.41
28999,1.1924156,1.2375242,0.308
29099,1.1581113,1.2692702,0.222
29199,1.1598178,1.2096233,0.38
29299,1.1565065,1.1876042,0.382
29399,1.1340177,1.2638341,0.25
29499,1.2123183,1.2072089,0.39
29599,1.1924803,1.2377274,0.194
29699,1.2582172,1.195855,0.396
29799,1.2084417,1.2313124,0.282
29899,1.2174062,1.2221122,0.352
29999,1.1819996,1.2249752,0.316
30099,1.1332906,1.2629191,0.284
30199,1.1947739,1.230414,0.204
30299,1.1684916,1.2019846,0.384
30399,1.1692541,1.2711661,0.224
30499,1.1971306,1.2161806,0.2
30599,1.1735435,1.226531,0.344
30699,1.2278173,1.2296143,0.32
30799,1.186457,1.2050294,0.382
30899,1.1555717,1.1254245,0.534
30999,1.2044067,1.2373991,0.294
31099,1.1499556,1.2650647,0.216
31199,1.1372024,1.1559445,0.488
31299,1.1852165,1.2265211,0.296
31399,1.2545818,1.181983,0.402
31499,1.1331398,1.1843286,0.394
31599,1.1473684,1.1882324,0.408
31699,1.1918344,1.1651783,0.448
31799,1.0947496,1.2411997,0.242
31899,1.1837467,1.1367042,0.544
31999,1.2251587,1.1817832,0.426
32099,1.1364542,1.1886122,0.424
32199,1.203294,1.1561137,0.454
32299,1.171641,1.1806049,0.412
32399,1.2178026,1.2183067,0.372
32499,1.2047622,1.1001745,0.58
32599,1.1434317,1.2077091,0.308
32699,1.2217468,1.1211843,0.552
32799,1.2377142,1.1784261,0.434
32899,1.2112491,1.1020774,0.574
32999,1.179545,1.2280232,0.336
33099,1.2374293,1.208334,0.316
33199,1.1555619,1.117639,0.55
33299,1.1448364,1.1997736,0.252
33399,1.2176765,1.2638643,0.178
33499,1.2638496,1.1828481,0.412
33599,1.1554533,1.2315713,0.3
33699,1.1998241,1.1534268,0.488
33799,1.1985689,1.1051201,0.58
33899,1.2101068,1.2083411,0.278
33999,1.1289383,1.204847,0.358
34099,1.1811746,1.1551595,0.454
34199,1.1611516,1.1892605,0.378
34299,1.1302209,1.1449537,0.512
34399,1.1681086,1.1886444,0.408
34499,1.1534009,1.1936901,0.386
34599,1.183309,1.257143,0.246
34699,1.2898614,1.2553865,0.274
34799,1.233099,1.2503933,0.178
34899,1.2271544,1.1774967,0.402
34999,1.2092474,1.218506,0.354
