iter,train_loss,test_loss,acc
99,0.7588002,0.757126,0.38
199,0.7539055,0.75299793,0.31
299,0.7485756,0.7484145,0.33333334
399,0.7484796,0.7485893,0.33333334
499,0.74836206,0.7483988,0.33333334
599,0.74823195,0.74885935,0.33333334
699,0.7482565,0.74827486,0.33333334
799,0.7484233,0.748216,0.33333334
899,0.74824935,0.7482135,0.33333334
999,0.74827546,0.7490677,0.33333334
1099,0.74826384,0.7482515,0.33333334
1199,0.7483065,0.7482291,0.33333334
1299,0.7482335,0.74819416,0.33333334
1399,0.748331,0.7483688,0.33333334
1499,0.74822253,0.7479857,0.33333334
1599,0.74821854,0.7482531,0.33333334
1699,0.7482052,0.7482343,0.33333334
1799,0.74819994,0.74819,0.33333334
1899,0.7508824,0.74823457,0.33333334
1999,0.74819344,0.74817914,0.33333334
2099,0.7482694,0.7482198,0.33333334
2199,0.74819535,0.7481941,0.33333334
2299,0.74817854,0.7481722,0.33333334
2399,0.7481906,0.74820083,0.33333334
2499,0.74814457,0.7482017,0.33333334
2599,0.7482319,0.7482019,0.33333334
2699,0.7482405,0.7482107,0.33333334
2799,0.74821806,0.748128,0.33333334
2899,0.74817437,0.74818754,0.33333334
2999,0.74830246,0.74823153,0.33333334
3099,0.7481964,0.748196,0.33333334
3199,0.74819654,0.7482002,0.33333334
3299,0.74819064,0.74816597,0.33333334
3399,0.74811625,0.74820805,0.33333334
3499,0.7481186,0.7481926,0.33333334
3599,0.7481732,0.74819326,0.33333334
3699,0.7481844,0.7482763,0.33333334
3799,0.74820185,0.74821144,0.33333334
3899,0.74818856,0.7481917,0.33333334
3999,0.74818474,0.74819314,0.33333334
4099,0.7481832,0.7481961,0.33333334
4199,0.7481861,0.7481927,0.33333334
4299,0.7481742,0.74817985,0.33333334
4399,0.7481807,0.7481934,0.33333334
4499,0.7481865,0.748192,0.33333334
4599,0.74819344,0.7481854,0.33333334
4699,0.7481775,0.7482017,0.33333334
4799,0.74824244,0.74843925,0.33333334
4899,0.74819803,0.7482092,0.33333334
4999,0.7481974,0.74819094,0.33333334
5099,0.74822074,0.748198,0.33333334
5199,0.7481889,0.7483693,0.33333334
5299,0.74819607,0.7481738,0.33333334
5399,0.748209,0.7482053,0.33333334
5499,0.74824935,0.74819857,0.33333334
