iter,task_train_acc_pre_optim,task_train_acc_post_optim,task_test_acc_pre_optim,task_test_acc_post_optim
1600,0.18400002,0.52,0.20799999,0.6
1610,0.184,0.552,0.18400002,0.616
1620,0.192,0.59200007,0.2,0.6
1630,0.216,0.64,0.22399999,0.592
1640,0.2,0.60800004,0.22400002,0.69600004
1650,0.16,0.608,0.22400002,0.536
1660,0.20799999,0.576,0.184,0.632
1670,0.23200001,0.54399997,0.248,0.616
1680,0.22400002,0.616,0.128,0.6
1690,0.2,0.55200005,0.2,0.63199997
1700,0.176,0.592,0.176,0.6
1710,0.2,0.584,0.20799999,0.584
1720,0.18400002,0.60800004,0.192,0.552
1730,0.208,0.568,0.176,0.584
1740,0.192,0.49600002,0.192,0.544
1750,0.20799999,0.576,0.192,0.54399997
1760,0.176,0.648,0.2,0.632
1770,0.168,0.568,0.176,0.58400005
1780,0.208,0.52,0.216,0.624
1790,0.14400001,0.56,0.208,0.61600006
1800,0.14400001,0.6560001,0.2,0.592
1810,0.16,0.648,0.144,0.648
1820,0.28,0.6400001,0.14400001,0.592
1830,0.136,0.688,0.20799999,0.552
1840,0.192,0.592,0.22400002,0.648
1850,0.18400002,0.6,0.2,0.616
1860,0.168,0.552,0.14400001,0.60800004
1870,0.24,0.56,0.176,0.6
1880,0.168,0.76,0.208,0.616
1890,0.18400002,0.632,0.176,0.584
1900,0.144,0.616,0.17600003,0.57600003
1910,0.168,0.67200005,0.152,0.6640001
1920,0.16800001,0.704,0.216,0.592
1930,0.2,0.616,0.22399999,0.624
1940,0.20799999,0.632,0.15200001,0.624
1950,0.192,0.56,0.22400002,0.63199997
1960,0.20799999,0.66400003,0.192,0.66400003
1970,0.20799999,0.576,0.192,0.6560001
1980,0.192,0.66400003,0.18400002,0.688
1990,0.168,0.6,0.18400002,0.60800004
2000,0.208,0.64,0.2,0.536
2010,0.192,0.624,0.18400002,0.632
2020,0.18400002,0.536,0.20799999,0.6
2030,0.216,0.60800004,0.21600002,0.648
2040,0.2,0.648,0.21600002,0.624
2050,0.248,0.632,0.18400002,0.584
2060,0.152,0.63199997,0.16800001,0.60800004
2070,0.152,0.632,0.2,0.6400001
2080,0.168,0.632,0.20799999,0.68
2090,0.18400002,0.624,0.192,0.60800004
2100,0.22400002,0.584,0.192,0.64
2110,0.23200001,0.6640001,0.192,0.64
2120,0.23200001,0.576,0.144,0.64
2130,0.22399999,0.61600006,0.21600002,0.67200005
2140,0.216,0.55200005,0.176,0.59199995
2150,0.192,0.568,0.144,0.544
2160,0.22400002,0.584,0.23200001,0.584
2170,0.25599998,0.6,0.176,0.59200007
2180,0.176,0.624,0.20799999,0.6
2190,0.208,0.624,0.20799999,0.648
2200,0.22400002,0.60800004,0.2,0.632
2210,0.22400002,0.616,0.176,0.624
2220,0.20799999,0.65599996,0.272,0.67200005
2230,0.216,0.6560001,0.14400001,0.67200005
2240,0.216,0.64,0.192,0.66400003
2250,0.20799999,0.61600006,0.15200001,0.6
2260,0.23200001,0.66400003,0.23200001,0.616
2270,0.176,0.632,0.20799999,0.632
2280,0.2,0.688,0.16,0.672
2290,0.192,0.688,0.20799999,0.59199995
2300,0.176,0.65599996,0.23200001,0.67200005
2310,0.144,0.6,0.28,0.632
2320,0.14400001,0.61600006,0.16,0.64
2330,0.20799999,0.66400003,0.192,0.592
2340,0.192,0.648,0.2,0.6560001
2350,0.20799999,0.48800004,0.16,0.544
2360,0.184,0.544,0.24,0.536
2370,0.18400002,0.624,0.22400002,0.552
2380,0.24,0.616,0.168,0.6
2390,0.216,0.744,0.26400003,0.616
2400,0.23200001,0.616,0.264,0.66400003
2410,0.15200001,0.66400003,0.20799999,0.6560001
2420,0.14400001,0.67200005,0.16800001,0.67200005
2430,0.184,0.67200005,0.18400002,0.704
2440,0.22399999,0.624,0.15200001,0.632
2450,0.2,0.616,0.2,0.66400003
2460,0.16800001,0.6,0.2,0.64
2470,0.2,0.648,0.12,0.624
2480,0.25599998,0.68,0.216,0.67200005
2490,0.184,0.616,0.216,0.704
2500,0.2,0.648,0.192,0.65599996
2510,0.168,0.68,0.2,0.584
2520,0.176,0.59200007,0.208,0.66400003
2530,0.20799999,0.624,0.2,0.72800004
2540,0.18400002,0.76,0.20799999,0.68
2550,0.18400002,0.6240001,0.232,0.6640001
2560,0.14400001,0.6,0.16,0.65599996
2570,0.216,0.648,0.264,0.6560001
2580,0.18400002,0.704,0.20799999,0.69600004
2590,0.16,0.64,0.18400002,0.67200005
2600,0.22400002,0.688,0.176,0.65599996
2610,0.16,0.65599996,0.168,0.672
2620,0.2,0.65599996,0.216,0.632
2630,0.136,0.648,0.176,0.67200005
2640,0.184,0.66400003,0.23200001,0.688
2650,0.232,0.76,0.168,0.704
2660,0.144,0.60800004,0.216,0.72
2670,0.16,0.6560001,0.168,0.704
2680,0.22400002,0.632,0.176,0.648
2690,0.192,0.64,0.20799999,0.616
2700,0.18400002,0.67200005,0.20799999,0.6560001
2710,0.18400002,0.65599996,0.208,0.56
2720,0.22399999,0.704,0.216,0.632
2730,0.168,0.69600004,0.176,0.72
2740,0.2,0.7120001,0.20799999,0.592
2750,0.16,0.7120001,0.21599999,0.59200007
2760,0.22399999,0.68,0.22399999,0.64
2770,0.16800001,0.688,0.192,0.6560001
2780,0.2,0.64,0.23200001,0.64
2790,0.2,0.67200005,0.20799999,0.69600004
2800,0.192,0.616,0.216,0.72
2810,0.2,0.648,0.20799999,0.6400001
2820,0.23200001,0.6640001,0.18400002,0.60800004
2830,0.16800001,0.64,0.216,0.71199995
2840,0.23200001,0.65599996,0.176,0.61600006
2850,0.176,0.67200005,0.22400002,0.624
2860,0.192,0.64,0.24,0.632
2870,0.18400002,0.72800004,0.2,0.65599996
2880,0.176,0.7040001,0.2,0.66400003
2890,0.18400002,0.59200007,0.208,0.6000001
2900,0.16,0.60800004,0.18400002,0.6
2910,0.312,0.704,0.192,0.6560001
2920,0.2,0.648,0.192,0.64
2930,0.23200001,0.704,0.176,0.688
2940,0.12,0.68,0.176,0.73600006
2950,0.176,0.6560001,0.24,0.688
2960,0.16800001,0.72,0.216,0.68
2970,0.176,0.67200005,0.192,0.672
2980,0.192,0.6640001,0.20799999,0.69600004
2990,0.272,0.704,0.23200001,0.688
3000,0.18400002,0.6,0.168,0.66400003
3010,0.184,0.55200005,0.192,0.672
3020,0.16,0.61600006,0.14400001,0.6560001
3030,0.2,0.6560001,0.14400001,0.624
3040,0.208,0.67200005,0.24,0.632
3050,0.2,0.616,0.23200001,0.66400003
3060,0.168,0.624,0.20799999,0.6560001
3070,0.2,0.648,0.24,0.66400003
3080,0.16,0.67200005,0.192,0.688
3090,0.23200001,0.688,0.16800001,0.704
3100,0.20799999,0.66400003,0.18400002,0.672
3110,0.23200001,0.696,0.2,0.688
3120,0.136,0.632,0.192,0.616
3130,0.23200001,0.648,0.18400002,0.66400003
3140,0.136,0.696,0.16,0.648
3150,0.22400002,0.704,0.272,0.65599996
3160,0.176,0.69600004,0.192,0.68000007
3170,0.192,0.696,0.18400002,0.632
3180,0.216,0.672,0.18400002,0.648
3190,0.2,0.68,0.176,0.64
3200,0.2,0.71199995,0.23200001,0.648
3210,0.168,0.6560001,0.2,0.624
3220,0.18400002,0.67200005,0.176,0.672
3230,0.23200001,0.68,0.2,0.768
3240,0.20799999,0.68,0.248,0.7120001
3250,0.23200001,0.6,0.28,0.648
3260,0.176,0.65599996,0.20799999,0.696
3270,0.18400002,0.624,0.2,0.672
3280,0.21600002,0.6560001,0.22400002,0.66400003
3290,0.24000002,0.696,0.192,0.72
3300,0.18400002,0.7040001,0.216,0.73600006
3310,0.192,0.672,0.256,0.61600006
3320,0.17600003,0.65599996,0.16,0.624
3330,0.24,0.72,0.208,0.69600004
3340,0.23200001,0.688,0.20799999,0.65599996
3350,0.18400002,0.744,0.15200001,0.68
3360,0.2,0.59200007,0.248,0.704
3370,0.23200001,0.768,0.192,0.752
3380,0.256,0.69600004,0.2,0.704
3390,0.15200001,0.768,0.24,0.704
3400,0.22399999,0.76,0.192,0.704
3410,0.23200001,0.7120001,0.18400002,0.752
3420,0.16,0.66400003,0.13599999,0.736
3430,0.20799999,0.624,0.192,0.688
3440,0.11200001,0.616,0.16,0.632
3450,0.20799999,0.66400003,0.256,0.768
3460,0.216,0.73600006,0.248,0.744
3470,0.2,0.66400003,0.184,0.73600006
3480,0.136,0.704,0.18400002,0.744
3490,0.144,0.77599996,0.22399999,0.696
3500,0.23200001,0.72,0.28,0.752
3510,0.2,0.65599996,0.26400003,0.65599996
3520,0.24,0.64,0.15200001,0.648
3530,0.192,0.648,0.23200001,0.71199995
3540,0.22400002,0.768,0.2,0.73600006
3550,0.208,0.6560001,0.208,0.69600004
3560,0.176,0.648,0.168,0.688
3570,0.14400001,0.704,0.20799999,0.66400003
3580,0.24800001,0.59200007,0.152,0.66400003
3590,0.22400002,0.68,0.2,0.648
3600,0.18400002,0.648,0.176,0.688
3610,0.20799999,0.672,0.17600003,0.648
3620,0.18400002,0.696,0.208,0.704
3630,0.14400001,0.648,0.2,0.584
3640,0.192,0.688,0.176,0.68
3650,0.24,0.672,0.192,0.66400003
3660,0.22400002,0.752,0.2,0.67200005
3670,0.26400003,0.648,0.216,0.67200005
3680,0.272,0.7120001,0.18400002,0.7120001
3690,0.2,0.64,0.2,0.704
3700,0.208,0.704,0.256,0.68
3710,0.184,0.66400003,0.176,0.71199995
3720,0.22400002,0.71199995,0.272,0.752
3730,0.20799999,0.68,0.21600002,0.72
3740,0.17599998,0.66400003,0.23200001,0.66400003
3750,0.24800001,0.736,0.216,0.66400003
3760,0.16,0.72800004,0.216,0.71199995
3770,0.216,0.736,0.176,0.744
3780,0.16,0.768,0.264,0.688
3790,0.192,0.76,0.24,0.72
3800,0.192,0.62399995,0.184,0.704
3810,0.26400003,0.72800004,0.22400002,0.744
3820,0.192,0.76,0.14400001,0.60800004
3830,0.208,0.69600004,0.184,0.768
3840,0.23200001,0.65599996,0.192,0.6
3850,0.176,0.65599996,0.192,0.72
3860,0.23200001,0.704,0.184,0.744
3870,0.192,0.73600006,0.176,0.77599996
3880,0.18400002,0.72,0.20799999,0.704
3890,0.168,0.69600004,0.23200001,0.6560001
3900,0.192,0.752,0.192,0.632
3910,0.23200001,0.72800004,0.2,0.648
3920,0.176,0.78400004,0.192,0.72800004
3930,0.192,0.73600006,0.24,0.72800004
3940,0.216,0.67200005,0.192,0.71199995
3950,0.22400002,0.6560001,0.15200001,0.72
3960,0.22399999,0.72,0.2,0.73600006
3970,0.18400002,0.76,0.18400002,0.72800004
3980,0.22400002,0.688,0.192,0.76
3990,0.23200001,0.72800004,0.23200001,0.78400004
4000,0.208,0.768,0.2,0.75200003
4010,0.2,0.66400003,0.184,0.68
4020,0.2,0.672,0.208,0.6560001
4030,0.22400002,0.72,0.20799999,0.71199995
4040,0.22400002,0.73600006,0.15200001,0.696
4050,0.17600003,0.68,0.21599999,0.752
4060,0.24800001,0.736,0.2,0.808
4070,0.20799999,0.71199995,0.208,0.688
4080,0.184,0.67200005,0.216,0.71199995
4090,0.15200001,0.76,0.216,0.68
4100,0.256,0.696,0.15200001,0.73600006
4110,0.2,0.72,0.16,0.77599996
4120,0.264,0.704,0.16,0.77599996
4130,0.16800001,0.704,0.216,0.688
4140,0.20799999,0.768,0.16,0.808
4150,0.23200001,0.72800004,0.168,0.688
4160,0.20799999,0.744,0.24,0.72
4170,0.16,0.704,0.22400002,0.688
4180,0.2,0.68,0.22400002,0.688
4190,0.168,0.696,0.176,0.69600004
4200,0.20799999,0.7040001,0.192,0.768
4210,0.192,0.704,0.192,0.72800004
4220,0.2,0.72800004,0.111999996,0.76
4230,0.24,0.72,0.23200001,0.696
4240,0.2,0.7120001,0.16800001,0.696
4250,0.216,0.736,0.23200001,0.76
4260,0.168,0.704,0.184,0.7120001
4270,0.192,0.72800004,0.23200001,0.66400003
4280,0.176,0.72,0.256,0.744
4290,0.2,0.744,0.176,0.744
4300,0.20799999,0.71199995,0.248,0.7120001
4310,0.176,0.72,0.20799999,0.68
4320,0.17599998,0.704,0.192,0.8
4330,0.20799999,0.76,0.216,0.688
4340,0.18400002,0.72800004,0.15200001,0.768
4350,0.232,0.68,0.288,0.808
4360,0.2,0.72,0.24,0.736
4370,0.2,0.808,0.20799999,0.71199995
4380,0.22400002,0.696,0.16800001,0.72800004
4390,0.18400002,0.76,0.24,0.808
4400,0.184,0.77599996,0.176,0.71199995
4410,0.216,0.6560001,0.2,0.72800004
4420,0.176,0.64,0.256,0.68000007
4430,0.176,0.744,0.18400002,0.73600006
4440,0.2,0.78400004,0.23200001,0.76
4450,0.23200001,0.72800004,0.144,0.71199995
4460,0.23200001,0.71199995,0.18400002,0.77599996
4470,0.22400002,0.696,0.216,0.672
4480,0.192,0.69600004,0.2,0.736
4490,0.20799999,0.75200003,0.22400002,0.72
4500,0.22400002,0.768,0.21600002,0.736
4510,0.264,0.744,0.272,0.75200003
4520,0.15200001,0.71199995,0.24800001,0.704
4530,0.192,0.66400003,0.18400002,0.76
4540,0.208,0.744,0.168,0.75200003
4550,0.208,0.704,0.26400003,0.65599996
4560,0.24800001,0.73600006,0.17600003,0.704
4570,0.168,0.64,0.22400002,0.75200003
4580,0.23200001,0.76,0.184,0.75200003
4590,0.20799999,0.72800004,0.16800001,0.752
4600,0.184,0.7760001,0.20799999,0.76
4610,0.24,0.72,0.152,0.83199996
4620,0.216,0.768,0.15200001,0.7839999
4630,0.16,0.72,0.24,0.7120001
4640,0.192,0.768,0.2,0.744
4650,0.176,0.696,0.24,0.808
4660,0.20799999,0.808,0.208,0.69600004
4670,0.16,0.744,0.18400002,0.76
4680,0.18400002,0.752,0.216,0.72800004
4690,0.22399999,0.744,0.2,0.648
4700,0.22400002,0.744,0.216,0.688
4710,0.23200001,0.72800004,0.24800001,0.768
4720,0.28,0.8,0.24,0.744
4730,0.152,0.792,0.2,0.78400004
4740,0.192,0.624,0.184,0.7440001
4750,0.168,0.72800004,0.21599999,0.72
4760,0.23200001,0.7120001,0.192,0.768
4770,0.18400002,0.76,0.192,0.68
4780,0.20799999,0.696,0.18400002,0.688
4790,0.23200001,0.73600006,0.2,0.744
4800,0.168,0.78400004,0.176,0.68
4810,0.248,0.752,0.248,0.752
4820,0.22400002,0.752,0.2,0.73600006
4830,0.208,0.792,0.144,0.69600004
4840,0.16800001,0.688,0.192,0.744
4850,0.216,0.752,0.176,0.75200003
4860,0.216,0.688,0.192,0.78400004
4870,0.22400002,0.6560001,0.20799999,0.64
4880,0.23200001,0.72800004,0.256,0.6560001
4890,0.22400002,0.69600004,0.16,0.768
4900,0.128,0.704,0.2,0.68000007
4910,0.18400002,0.68,0.20799999,0.78400004
4920,0.22400002,0.72,0.216,0.704
4930,0.168,0.8,0.28000003,0.688
4940,0.15200001,0.744,0.2,0.752
4950,0.23200001,0.688,0.208,0.72
4960,0.22399999,0.67200005,0.28,0.752
4970,0.176,0.744,0.136,0.7279999
4980,0.168,0.7760001,0.192,0.752
4990,0.216,0.768,0.152,0.768
5000,0.22400002,0.72800004,0.20799999,0.74399996
5010,0.20000002,0.744,0.22400002,0.69600004
5020,0.17599998,0.79200006,0.2,0.76
5030,0.2,0.736,0.216,0.696
5040,0.18400002,0.68,0.216,0.816
5050,0.216,0.69600004,0.16,0.71199995
5060,0.272,0.752,0.216,0.71199995
5070,0.22400002,0.76,0.168,0.79200006
5080,0.23200001,0.704,0.23200001,0.752
5090,0.192,0.696,0.248,0.744
5100,0.2,0.704,0.18400002,0.8
5110,0.2,0.76,0.22400002,0.81600004
5120,0.184,0.816,0.176,0.78400004
5130,0.144,0.744,0.22400002,0.704
5140,0.18400002,0.65599996,0.2,0.792
5150,0.168,0.71199995,0.20799999,0.704
5160,0.216,0.72800004,0.192,0.7760001
5170,0.168,0.8,0.192,0.816
5180,0.192,0.72800004,0.176,0.73600006
5190,0.192,0.688,0.208,0.744
5200,0.192,0.68,0.192,0.76
5210,0.152,0.81600004,0.20000002,0.752
5220,0.20799999,0.744,0.2,0.72800004
5230,0.192,0.79200006,0.23200001,0.72
5240,0.216,0.84,0.192,0.768
5250,0.24,0.72,0.20000002,0.71199995
5260,0.15200001,0.76,0.22399999,0.76
5270,0.2,0.7760001,0.176,0.736
5280,0.18400002,0.76,0.23200001,0.752
5290,0.22400002,0.72,0.24000002,0.824
5300,0.216,0.704,0.22399999,0.72800004
5310,0.16800001,0.7120001,0.216,0.73600006
5320,0.20799999,0.72800004,0.208,0.76
5330,0.128,0.8240001,0.2,0.752
5340,0.192,0.6560001,0.176,0.736
5350,0.22399999,0.73600006,0.176,0.704
5360,0.15200001,0.73600006,0.15200001,0.768
5370,0.16,0.72,0.208,0.72800004
5380,0.248,0.68,0.248,0.8
5390,0.23200001,0.70399994,0.24800001,0.72800004
5400,0.184,0.7120001,0.16,0.704
5410,0.22400002,0.69600004,0.176,0.78400004
5420,0.2,0.72,0.18400002,0.76
5430,0.16,0.78400004,0.2,0.824
5440,0.24,0.73600006,0.216,0.7840001
5450,0.2,0.7839999,0.2,0.768
5460,0.16,0.7120001,0.26400003,0.71199995
5470,0.192,0.72800004,0.22400002,0.792
5480,0.18400002,0.75200003,0.184,0.752
5490,0.15200001,0.768,0.176,0.752
5500,0.16,0.72,0.192,0.7279999
5510,0.168,0.736,0.2,0.744
5520,0.22399999,0.66400003,0.192,0.7120001
5530,0.24800001,0.76,0.256,0.688
5540,0.192,0.76,0.18400002,0.8
5550,0.192,0.76,0.192,0.7760001
5560,0.2,0.688,0.20799999,0.6240001
5570,0.18400002,0.768,0.15200001,0.72
5580,0.2,0.73600006,0.288,0.7120001
5590,0.2,0.71199995,0.192,0.76
5600,0.2,0.736,0.18400002,0.75200003
5610,0.16800001,0.696,0.176,0.72
5620,0.20799999,0.76799995,0.248,0.808
5630,0.184,0.69600004,0.248,0.808
5640,0.15200001,0.76,0.22399999,0.8
5650,0.15200001,0.736,0.15200001,0.744
5660,0.20799999,0.752,0.24000002,0.72800004
5670,0.192,0.76,0.176,0.72800004
5680,0.28000003,0.8,0.16,0.744
5690,0.16800001,0.824,0.2,0.77599996
5700,0.18400002,0.84,0.15200001,0.75200003
5710,0.20799999,0.73600006,0.2,0.768
5720,0.11200001,0.71199995,0.248,0.72800004
5730,0.20799999,0.696,0.2,0.8
5740,0.24800001,0.71199995,0.168,0.752
5750,0.22399999,0.752,0.16,0.8
5760,0.16800001,0.792,0.16,0.672
5770,0.18400002,0.7120001,0.192,0.752
5780,0.16,0.73600006,0.20799999,0.752
5790,0.216,0.744,0.192,0.808
5800,0.184,0.78400004,0.192,0.77599996
5810,0.168,0.736,0.208,0.75200003
5820,0.192,0.824,0.18400002,0.7760001
5830,0.168,0.73600006,0.24800001,0.77599996
5840,0.232,0.856,0.208,0.73600006
5850,0.24,0.72,0.16,0.75200003
5860,0.17599998,0.744,0.14400001,0.792
5870,0.2,0.76,0.22399999,0.752
5880,0.22400002,0.7760001,0.192,0.77599996
5890,0.18400002,0.704,0.23200001,0.792
5900,0.23200001,0.77599996,0.192,0.69600004
5910,0.216,0.7040001,0.192,0.72800004
5920,0.136,0.72800004,0.136,0.77599996
5930,0.208,0.8,0.28800002,0.744
5940,0.22399999,0.7760001,0.24,0.75200003
5950,0.18400002,0.84,0.24,0.72800004
5960,0.144,0.68000007,0.24800001,0.72
5970,0.22400002,0.688,0.22400002,0.72800004
5980,0.216,0.768,0.128,0.65599996
5990,0.192,0.73600006,0.16,0.75200003
6000,0.18400002,0.72800004,0.24800001,0.704
6010,0.2,0.704,0.24,0.72
6020,0.168,0.7120001,0.20799999,0.72800004
6030,0.16,0.8,0.18400002,0.81600004
6040,0.18400002,0.76,0.176,0.73600006
6050,0.2,0.744,0.216,0.824
6060,0.20799999,0.83199996,0.192,0.81600004
6070,0.24,0.76,0.184,0.72800004
6080,0.176,0.768,0.176,0.8
6090,0.16,0.76,0.22400002,0.864
6100,0.24,0.744,0.18400002,0.792
6110,0.216,0.8,0.24,0.8240001
6120,0.2,0.8,0.2,0.67200005
6130,0.26400003,0.8,0.216,0.75200003
6140,0.23200001,0.81600004,0.20799999,0.76
6150,0.192,0.77599996,0.128,0.72800004
6160,0.20799999,0.78400004,0.216,0.8
6170,0.192,0.696,0.2,0.8
6180,0.24,0.696,0.216,0.808
6190,0.168,0.768,0.208,0.696
6200,0.16800001,0.78400004,0.24,0.816
6210,0.192,0.76,0.22399999,0.696
6220,0.184,0.744,0.144,0.792
6230,0.176,0.808,0.272,0.76
6240,0.22400002,0.7760001,0.192,0.648
6250,0.216,0.73600006,0.20799999,0.704
6260,0.18400002,0.81600004,0.216,0.75200003
6270,0.176,0.8,0.192,0.768
6280,0.20799999,0.72800004,0.192,0.7839999
6290,0.16,0.752,0.23200001,0.72800004
6300,0.14400001,0.75200003,0.2,0.768
