iter,task_train_acc_pre_optim,task_train_acc_post_optim,task_test_acc_pre_optim,task_test_acc_post_optim
2680,0.208,0.57600003,0.18400002,0.59200007
2690,0.22399999,0.56,0.18400002,0.584
2700,0.24800001,0.648,0.14400001,0.632
2710,0.2,0.632,0.2,0.648
2720,0.192,0.568,0.192,0.568
2730,0.20799999,0.624,0.18400002,0.6400001
2740,0.16,0.64,0.192,0.576
2750,0.15200001,0.648,0.192,0.544
2760,0.2,0.64,0.22400002,0.56
2770,0.16,0.544,0.2,0.632
2780,0.2,0.56,0.16800001,0.632
2790,0.216,0.648,0.28,0.60800004
2800,0.18400002,0.624,0.2,0.616
2810,0.248,0.6,0.24,0.6240001
2820,0.2,0.61600006,0.192,0.608
2830,0.2,0.61600006,0.272,0.624
2840,0.216,0.648,0.184,0.616
2850,0.2,0.56000006,0.15200001,0.576
2860,0.16,0.59200007,0.2,0.59199995
2870,0.2,0.616,0.2,0.6240001
2880,0.14400001,0.68,0.2,0.584
2890,0.22399999,0.61600006,0.16,0.584
2900,0.22400002,0.6,0.2,0.56000006
2910,0.208,0.67200005,0.176,0.57600003
2920,0.176,0.6,0.2,0.6560001
2930,0.176,0.56,0.192,0.6
2940,0.22399999,0.648,0.192,0.6
2950,0.2,0.632,0.192,0.648
2960,0.248,0.632,0.192,0.632
2970,0.23200001,0.6560001,0.22400002,0.59200007
2980,0.176,0.56,0.176,0.584
2990,0.152,0.608,0.176,0.632
3000,0.27199998,0.60800004,0.176,0.616
3010,0.152,0.576,0.168,0.632
3020,0.216,0.584,0.17600003,0.584
3030,0.192,0.616,0.2,0.61600006
3040,0.176,0.624,0.2,0.632
3050,0.184,0.616,0.216,0.536
3060,0.184,0.616,0.232,0.632
3070,0.20799999,0.616,0.20799999,0.59200007
3080,0.208,0.576,0.23200001,0.57600003
3090,0.2,0.61600006,0.22400002,0.6
3100,0.24,0.65599996,0.176,0.608
3110,0.24,0.64,0.24800001,0.55200005
3120,0.22400002,0.60800004,0.23200001,0.568
3130,0.168,0.608,0.192,0.6
3140,0.2,0.64,0.176,0.56
3150,0.256,0.66400003,0.272,0.544
3160,0.20799999,0.624,0.176,0.63199997
3170,0.176,0.64,0.15200001,0.576
3180,0.256,0.6,0.184,0.576
3190,0.28,0.632,0.22399999,0.6
3200,0.184,0.66400003,0.20799999,0.584
3210,0.208,0.59200007,0.192,0.592
3220,0.192,0.624,0.2,0.584
3230,0.192,0.59200007,0.208,0.576
3240,0.24,0.616,0.22400002,0.64
3250,0.21599999,0.648,0.26400003,0.60800004
3260,0.192,0.6,0.176,0.624
3270,0.23200001,0.62399995,0.18400002,0.576
3280,0.24,0.59199995,0.16800001,0.6
3290,0.2,0.624,0.192,0.6
3300,0.208,0.648,0.176,0.64
3310,0.192,0.57600003,0.168,0.592
3320,0.176,0.624,0.16800001,0.52800006
3330,0.184,0.67200005,0.20799999,0.60800004
3340,0.23200001,0.568,0.208,0.584
3350,0.24,0.616,0.24,0.64
3360,0.20799999,0.60800004,0.216,0.61600006
3370,0.192,0.66400003,0.20799999,0.624
3380,0.168,0.704,0.16,0.60800004
3390,0.192,0.59200007,0.24,0.632
3400,0.20799999,0.68000007,0.208,0.624
3410,0.248,0.60800004,0.16800001,0.64
3420,0.216,0.632,0.2,0.584
3430,0.16,0.60800004,0.22400002,0.616
3440,0.18400002,0.536,0.216,0.60800004
3450,0.136,0.57600003,0.2,0.648
3460,0.20799999,0.648,0.136,0.65599996
3470,0.256,0.64,0.208,0.6560001
3480,0.24,0.584,0.288,0.6560001
3490,0.168,0.64,0.184,0.568
3500,0.22399999,0.632,0.152,0.584
3510,0.25599998,0.568,0.16,0.56
3520,0.2,0.58399993,0.26400003,0.61600006
3530,0.248,0.65599996,0.176,0.632
3540,0.12,0.64,0.18400002,0.6
3550,0.2,0.56,0.184,0.59200007
3560,0.18400002,0.6640001,0.176,0.584
3570,0.14400001,0.632,0.16,0.584
3580,0.216,0.59200007,0.256,0.59200007
3590,0.2,0.648,0.216,0.64
3600,0.20799999,0.6240001,0.23200001,0.616
3610,0.14400001,0.64,0.23200001,0.59199995
3620,0.2,0.6,0.26400003,0.568
3630,0.192,0.69600004,0.192,0.584
3640,0.216,0.60800004,0.2,0.59200007
3650,0.20799999,0.616,0.2,0.648
3660,0.184,0.648,0.22399999,0.632
3670,0.208,0.624,0.16800001,0.6
3680,0.152,0.65599996,0.2,0.624
3690,0.12,0.6,0.23200001,0.72
3700,0.208,0.648,0.20799999,0.68
3710,0.176,0.624,0.16,0.608
3720,0.14400001,0.6560001,0.2,0.65599996
3730,0.20799999,0.552,0.22400002,0.6560001
3740,0.16,0.624,0.2,0.624
3750,0.15200001,0.69600004,0.2,0.648
3760,0.24800003,0.68,0.248,0.648
3770,0.2,0.60800004,0.15200001,0.6
3780,0.20799999,0.65599996,0.136,0.624
3790,0.264,0.64,0.216,0.592
3800,0.18400002,0.56,0.22400002,0.66400003
3810,0.208,0.576,0.20799999,0.64
3820,0.216,0.61600006,0.14400001,0.56
3830,0.24,0.616,0.15200001,0.6560001
3840,0.208,0.592,0.2,0.6
3850,0.2,0.55200005,0.176,0.568
3860,0.18400002,0.59200007,0.23200001,0.63199997
3870,0.18400002,0.6,0.2,0.648
3880,0.15200001,0.632,0.216,0.57600003
3890,0.184,0.60800004,0.192,0.584
3900,0.20799999,0.696,0.22400002,0.584
3910,0.192,0.648,0.264,0.576
3920,0.22399999,0.6560001,0.23200001,0.58400005
3930,0.15200001,0.67200005,0.176,0.57600003
3940,0.18400002,0.624,0.2,0.60800004
3950,0.192,0.6400001,0.16,0.568
3960,0.18400002,0.72,0.176,0.67200005
3970,0.18400002,0.64,0.232,0.568
3980,0.18400002,0.616,0.184,0.6
3990,0.27199998,0.584,0.24000002,0.632
4000,0.16,0.63199997,0.22400002,0.632
4010,0.136,0.68,0.20000002,0.68
4020,0.24,0.648,0.192,0.544
4030,0.184,0.60800004,0.2,0.568
4040,0.2,0.592,0.23200001,0.616
4050,0.15200001,0.648,0.18400002,0.7040001
4060,0.24,0.69600004,0.2,0.584
4070,0.176,0.624,0.192,0.52799994
4080,0.23200001,0.624,0.16,0.632
4090,0.216,0.69600004,0.23200001,0.60800004
4100,0.23200001,0.584,0.216,0.688
4110,0.168,0.624,0.22399999,0.59200007
4120,0.23200001,0.57600003,0.23200001,0.616
4130,0.2,0.59200007,0.20799999,0.584
4140,0.24,0.62399995,0.20799999,0.64
4150,0.14400001,0.624,0.24,0.568
4160,0.25599998,0.60800004,0.20799999,0.6
4170,0.2,0.616,0.2,0.624
4180,0.15200001,0.66400003,0.16800001,0.568
4190,0.144,0.7040001,0.184,0.576
4200,0.192,0.624,0.216,0.60800004
4210,0.192,0.64,0.216,0.544
4220,0.23200001,0.704,0.18400002,0.65599996
4230,0.23200001,0.6560001,0.272,0.64
4240,0.168,0.648,0.24,0.6560001
4250,0.2,0.632,0.27199998,0.624
4260,0.22400002,0.65599996,0.2,0.584
4270,0.2,0.60800004,0.192,0.616
4280,0.16,0.632,0.216,0.64
4290,0.18400002,0.68,0.22399999,0.65599996
4300,0.128,0.616,0.18400002,0.60800004
4310,0.18400002,0.63199997,0.176,0.56
4320,0.2,0.57600003,0.216,0.6240001
4330,0.2,0.64,0.192,0.56
4340,0.184,0.648,0.15200001,0.576
4350,0.2,0.63199997,0.26400003,0.584
4360,0.16,0.648,0.22400002,0.67200005
4370,0.2,0.65599996,0.216,0.584
4380,0.23200001,0.60800004,0.176,0.6560001
4390,0.168,0.672,0.18400002,0.576
4400,0.24800001,0.7120001,0.18400002,0.576
4410,0.2,0.576,0.192,0.672
4420,0.176,0.55200005,0.192,0.544
4430,0.21600002,0.6,0.17600003,0.616
4440,0.192,0.60800004,0.192,0.648
4450,0.136,0.6639999,0.168,0.624
4460,0.16,0.616,0.192,0.65599996
4470,0.22400002,0.688,0.2,0.6
4480,0.184,0.632,0.18400002,0.56
4490,0.272,0.59200007,0.2,0.584
4500,0.2,0.64,0.272,0.672
4510,0.15200001,0.632,0.176,0.616
4520,0.168,0.672,0.216,0.624
4530,0.22399999,0.6000001,0.16800001,0.616
4540,0.15200001,0.66400003,0.15200001,0.648
4550,0.20799999,0.64,0.23200001,0.584
4560,0.192,0.66400003,0.20799999,0.632
4570,0.248,0.59200007,0.16,0.616
4580,0.192,0.632,0.168,0.632
4590,0.184,0.64,0.208,0.688
4600,0.22400002,0.624,0.18400002,0.6
4610,0.2,0.6560001,0.168,0.72
4620,0.2,0.7120001,0.18400002,0.624
4630,0.272,0.58400005,0.22400002,0.648
4640,0.216,0.59199995,0.18400002,0.616
4650,0.24,0.584,0.216,0.632
4660,0.216,0.616,0.15200001,0.552
4670,0.176,0.648,0.192,0.616
4680,0.20799999,0.68,0.2,0.65599996
4690,0.216,0.648,0.2,0.6560001
4700,0.184,0.6,0.2,0.624
4710,0.20799999,0.624,0.176,0.584
4720,0.168,0.6560001,0.2,0.6
4730,0.216,0.56000006,0.18400002,0.60800004
4740,0.176,0.584,0.192,0.632
4750,0.18400002,0.67200005,0.216,0.568
4760,0.29600003,0.6560001,0.14400001,0.672
4770,0.192,0.576,0.176,0.616
4780,0.2,0.592,0.176,0.60800004
4790,0.192,0.68,0.23200001,0.59200007
4800,0.17600003,0.67200005,0.24,0.624
4810,0.2,0.632,0.24,0.61600006
4820,0.25599998,0.72800004,0.2,0.648
4830,0.23200001,0.64,0.176,0.632
4840,0.23200001,0.67200005,0.2,0.632
4850,0.2,0.576,0.23200001,0.616
4860,0.176,0.57600003,0.184,0.6400001
4870,0.192,0.6560001,0.216,0.64
4880,0.192,0.584,0.2,0.576
4890,0.17599998,0.632,0.22399999,0.616
4900,0.184,0.63199997,0.2,0.64
4910,0.2,0.6560001,0.23200001,0.6
4920,0.2,0.6560001,0.192,0.6
4930,0.20799999,0.68,0.20799999,0.64
4940,0.2,0.584,0.192,0.60800004
4950,0.18400002,0.6,0.16800001,0.616
4960,0.208,0.568,0.192,0.632
4970,0.2,0.6560001,0.168,0.56799996
4980,0.20799999,0.616,0.18400002,0.6560001
4990,0.20799999,0.624,0.18400002,0.632
5000,0.20799999,0.648,0.26400003,0.568
5010,0.168,0.568,0.192,0.68
5020,0.216,0.648,0.216,0.632
5030,0.208,0.632,0.22400002,0.67200005
5040,0.216,0.6,0.23200001,0.72
5050,0.168,0.688,0.26400003,0.6240001
5060,0.16800001,0.632,0.176,0.616
5070,0.18400002,0.688,0.168,0.6560001
5080,0.24,0.584,0.20799999,0.648
5090,0.168,0.648,0.184,0.592
5100,0.184,0.616,0.216,0.63199997
5110,0.22400002,0.704,0.16,0.688
5120,0.23200001,0.75200003,0.15200001,0.65599996
5130,0.176,0.616,0.192,0.576
5140,0.25599998,0.576,0.216,0.616
5150,0.216,0.59200007,0.16800001,0.616
5160,0.2,0.66400003,0.2,0.648
5170,0.168,0.648,0.22400002,0.65599996
5180,0.24,0.648,0.24,0.56
5190,0.176,0.584,0.176,0.6560001
5200,0.20799999,0.59200007,0.248,0.56
5210,0.216,0.696,0.208,0.6640001
5220,0.15200001,0.6,0.14400001,0.60800004
5230,0.192,0.6,0.216,0.64
5240,0.20799999,0.6560001,0.216,0.67200005
5250,0.272,0.648,0.18400002,0.584
5260,0.184,0.624,0.20799999,0.632
5270,0.23200001,0.64,0.16,0.536
5280,0.2,0.616,0.23200001,0.60800004
5290,0.208,0.576,0.16800001,0.67200005
5300,0.208,0.60800004,0.18400002,0.66400003
5310,0.20799999,0.648,0.21599999,0.64
5320,0.21600002,0.704,0.15200001,0.576
5330,0.23200001,0.64,0.16,0.65599996
5340,0.22400002,0.60800004,0.216,0.624
5350,0.24,0.6,0.176,0.60800004
5360,0.216,0.536,0.192,0.632
5370,0.16,0.64,0.18400002,0.568
5380,0.168,0.648,0.18400002,0.7120001
5390,0.14400001,0.624,0.22399999,0.6
5400,0.23200001,0.6560001,0.15200001,0.624
5410,0.128,0.624,0.216,0.584
5420,0.2,0.67200005,0.20799999,0.59199995
5430,0.15200001,0.568,0.23200001,0.624
5440,0.248,0.6560001,0.2,0.688
5450,0.23200001,0.63199997,0.20799999,0.632
5460,0.18400002,0.632,0.192,0.592
5470,0.176,0.648,0.184,0.704
5480,0.16,0.576,0.20799999,0.55200005
5490,0.176,0.632,0.176,0.648
5500,0.18400002,0.67200005,0.192,0.57600003
5510,0.2,0.6560001,0.216,0.616
5520,0.104,0.6,0.192,0.56000006
5530,0.18400002,0.648,0.21600002,0.60800004
5540,0.144,0.68,0.168,0.648
5550,0.192,0.672,0.248,0.632
5560,0.20799999,0.632,0.22400002,0.536
5570,0.192,0.688,0.248,0.624
5580,0.15200001,0.68,0.20799999,0.624
5590,0.208,0.624,0.208,0.60800004
5600,0.168,0.69600004,0.20799999,0.64
5610,0.192,0.592,0.176,0.584
5620,0.192,0.65599996,0.216,0.65599996
5630,0.2,0.648,0.216,0.60800004
5640,0.216,0.68,0.2,0.59200007
5650,0.176,0.64,0.2,0.68000007
5660,0.248,0.64,0.28,0.584
5670,0.192,0.64,0.208,0.52799994
5680,0.176,0.648,0.216,0.6
5690,0.22400002,0.632,0.2,0.7120001
5700,0.176,0.688,0.176,0.66400003
5710,0.216,0.68,0.168,0.65599996
5720,0.23200001,0.576,0.208,0.624
5730,0.18400002,0.60800004,0.24,0.6560001
5740,0.192,0.632,0.144,0.56
5750,0.22400002,0.688,0.136,0.592
5760,0.24800001,0.66400003,0.176,0.6
5770,0.216,0.648,0.23200001,0.616
5780,0.18400002,0.59200007,0.16800001,0.6560001
5790,0.2,0.68,0.2,0.632
5800,0.23200001,0.632,0.22399999,0.59200007
5810,0.20799999,0.6240001,0.20799999,0.616
5820,0.16800001,0.69600004,0.18400002,0.616
5830,0.152,0.55200005,0.2,0.616
5840,0.2,0.672,0.208,0.624
5850,0.192,0.616,0.21600002,0.6
5860,0.168,0.632,0.168,0.624
5870,0.18400002,0.66400003,0.18400002,0.568
5880,0.18400002,0.6640001,0.192,0.632
5890,0.23200001,0.648,0.23200001,0.584
5900,0.14400001,0.69600004,0.18400002,0.59199995
5910,0.17600003,0.584,0.20799999,0.68
5920,0.22400002,0.64,0.2,0.60800004
5930,0.176,0.69600004,0.22400002,0.55200005
5940,0.168,0.68,0.2,0.616
5950,0.23200001,0.648,0.2,0.568
5960,0.18400002,0.608,0.28,0.6560001
5970,0.192,0.68,0.24,0.60800004
5980,0.22399999,0.60800004,0.18400002,0.64
5990,0.16800001,0.66400003,0.184,0.624
6000,0.24800001,0.696,0.20799999,0.60800004
6010,0.24800001,0.68,0.168,0.584
6020,0.20799999,0.6640001,0.20799999,0.624
6030,0.18400002,0.616,0.216,0.752
6040,0.192,0.66400003,0.184,0.648
6050,0.23200001,0.6560001,0.17599998,0.624
6060,0.192,0.64,0.248,0.67200005
6070,0.18400002,0.65599996,0.22400002,0.624
6080,0.23200001,0.616,0.216,0.672
6090,0.23200001,0.552,0.26400003,0.66400003
6100,0.14400001,0.632,0.22400002,0.624
6110,0.296,0.68000007,0.192,0.59200007
6120,0.192,0.6240001,0.168,0.568
6130,0.184,0.648,0.216,0.63199997
6140,0.17600003,0.60800004,0.2,0.648
6150,0.168,0.648,0.20799999,0.60800004
6160,0.22400002,0.52800006,0.208,0.68
6170,0.22399999,0.632,0.18400002,0.66400003
6180,0.168,0.648,0.176,0.64
6190,0.23200001,0.65599996,0.24800001,0.648
6200,0.184,0.66400003,0.176,0.67200005
6210,0.208,0.60800004,0.192,0.6
6220,0.16800001,0.736,0.24000002,0.624
6230,0.184,0.6560001,0.14400001,0.55200005
6240,0.16,0.624,0.23200001,0.584
6250,0.16800001,0.66400003,0.19199999,0.616
6260,0.2,0.648,0.248,0.608
6270,0.152,0.6,0.22400002,0.66400003
6280,0.192,0.632,0.20799999,0.68
6290,0.248,0.632,0.23200001,0.616
6300,0.256,0.63199997,0.208,0.616
6310,0.18400002,0.624,0.2,0.616
6320,0.2,0.648,0.2,0.624
6330,0.22400002,0.68,0.22399999,0.68
6340,0.18400002,0.616,0.192,0.608
6350,0.168,0.648,0.14400001,0.624
6360,0.16,0.632,0.248,0.6
6370,0.22400002,0.71199995,0.22400002,0.60800004
6380,0.248,0.624,0.184,0.584
